phrase,degree,degree_centrality,betweenness,closeness,eigenvector,pagerank,frequency,probability,degree_centrality_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,avg_rank
知音,82,0.13015873015873017,0.0026676500065855807,1.3760817963289642,0.04589977785979818,0.002749218780910475,10,0.004335,79.0,154.0,58.0,110.0,81.0,96.4
携手,80,0.12698412698412698,0.003350829821418057,1.3501051625841962,0.0702128500930921,0.002507446061653424,17,0.007369,89.0,126.0,103.0,64.0,106.0,97.6
圣人,78,0.12380952380952381,0.002514103102338397,1.361695946912014,0.07975737796690861,0.0024692800755208525,12,0.005202,95.5,157.0,86.0,48.0,110.0,99.3
知己,75,0.11904761904761904,0.004702601761425291,1.3880922689784652,0.04156120501469263,0.002354220917010766,13,0.005635,103.5,98.0,48.0,126.0,126.0,100.3
关山,75,0.11904761904761904,0.010913855031502091,1.3527012438976855,0.03401113241451686,0.0024380064990315547,31,0.013437,103.5,22.0,98.0,167.0,115.0,101.1
不归,73,0.11587301587301588,0.005598035009799716,1.3219114116367363,0.06410886241936928,0.0024486823365626434,17,0.007369,111.5,76.0,133.0,72.0,113.0,101.1
天子,70,0.1111111111111111,0.01586165997930704,1.348029006348947,0.04714959528438586,0.002056363917721953,55,0.02384,123.0,4.0,106.0,105.0,170.0,101.6
千门,74,0.11746031746031746,0.005309174720939426,1.3685315268531812,0.042179740055459485,0.002351129513955727,17,0.007369,107.0,83.0,72.0,121.0,127.0,102.0
长安,77,0.12222222222222222,0.007012895248189366,1.3448312850449957,0.04158412124473343,0.0023917641512115214,40,0.017339,99.0,55.0,111.0,125.0,121.0,102.2
风月,80,0.12698412698412698,0.0024015736060553987,1.375946206810826,0.04363937087544168,0.002635341478683855,10,0.004335,89.0,162.0,59.0,115.0,89.0,102.8
神仙,71,0.1126984126984127,0.015796889326301092,1.3429915716236507,0.034847219192514045,0.0024002952458605435,35,0.015171,120.0,5.0,113.0,159.0,119.0,103.2
白头,78,0.12380952380952381,0.002922039686745569,1.3621728474877637,0.04621417264565789,0.00264314606116582,16,0.006935,95.5,145.0,85.0,109.0,85.0,103.9
相逢,75,0.11904761904761904,0.005825152883976414,1.347576714398005,0.036539883308327394,0.0026111929711971384,17,0.007369,103.5,70.0,107.0,147.0,92.0,103.9
丞相,84,0.13333333333333333,0.0010800716683069622,1.3568217323592762,0.1005336986603995,0.002830330119736623,7,0.003034,72.5,257.0,91.0,28.0,73.0,104.3
登高,74,0.11746031746031746,0.009027725204195793,1.3482187007101676,0.03533613446471092,0.0023717885701392506,18,0.007802,107.0,35.0,105.0,155.0,122.0,104.8
得意,102,0.1619047619047619,0.0004702181172769407,1.3276456236162968,0.12072750903243072,0.0037181523547182064,5,0.002167,33.5,335.0,127.0,14.0,16.0,105.1
人生,74,0.11746031746031746,0.0034362093185622586,1.3573596213185557,0.04471519317493463,0.002564045517647171,13,0.005635,107.0,122.0,89.0,112.0,96.0,105.2
伤心,77,0.12222222222222222,0.0025106619224266285,1.393429792736608,0.04238127179445055,0.002444234792555483,11,0.004768,99.0,158.0,39.0,119.0,114.0,105.8
宁知,68,0.10793650793650794,0.008782546051453614,1.3300226072809378,0.05509659206843264,0.002158205131933722,28,0.012137,128.5,37.0,123.0,88.0,154.0,106.1
花发,86,0.1365079365079365,0.0014477025681507473,1.3633513051745083,0.05538917548838727,0.002823151402556944,10,0.004335,66.5,224.0,84.0,87.0,74.0,107.1
寂寥,65,0.10317460317460317,0.008919031075893823,1.353159799209214,0.0330118715665394,0.0025429855929674752,9,0.003901,143.5,36.0,97.0,173.0,102.0,110.3
高秋,71,0.1126984126984127,0.0041409396591469425,1.3472595662614588,0.04119025267184022,0.0025251634793951997,9,0.003901,120.0,110.0,108.0,129.0,104.0,114.2
白日,65,0.10317460317460317,0.010769172533878416,1.3107687202896325,0.05239346646241374,0.0020818371433097118,38,0.016472,143.5,23.0,148.0,94.0,166.0,114.9
日晚,73,0.11587301587301588,0.0019180525062878005,1.3401730461644283,0.08011817646907228,0.0024504813037658922,11,0.004768,111.5,190.0,117.0,47.0,112.0,115.5
佳期,90,0.14285714285714285,0.0006569594804888923,1.367083233202624,0.059119327585947165,0.0030390970534733136,9,0.003901,57.5,310.0,76.0,78.0,56.0,115.5
凤凰,66,0.10476190476190476,0.01576324223383047,1.3483242938997424,0.03167289003773453,0.002129099790457667,54,0.023407,135.5,6.0,104.0,182.0,160.0,117.5
鹦鹉,73,0.11587301587301588,0.0026926085749615167,1.3682534163262574,0.040337392222675586,0.00239376030424928,12,0.005202,111.5,152.0,74.0,133.0,120.0,118.1
宛转,66,0.10476190476190476,0.0051711375240787,1.3637213807428747,0.03537118001750312,0.0022766969933550145,15,0.006502,135.5,84.0,83.0,154.0,141.0,119.5
富贵,66,0.10476190476190476,0.004523851582675112,1.3709278093635313,0.03470917109152285,0.0023059030122925804,9,0.003901,135.5,101.0,66.0,163.0,133.0,119.7
金谷,73,0.11587301587301588,0.002385578856167092,1.3602806748733307,0.03921894257199438,0.0025535759264619733,13,0.005635,111.5,164.0,87.0,137.0,100.0,119.9
花落,64,0.10158730158730159,0.006927095162389279,1.3545092202119875,0.03592764217485782,0.0021850477546990752,26,0.01127,149.0,58.0,93.0,149.0,151.0,120.0
骨肉,85,0.1349206349206349,0.00042900042900042906,1.3542120211260171,0.10015793601576617,0.002936904737520649,7,0.003034,69.0,346.0,95.0,30.0,64.0,120.8
岁月,73,0.11587301587301588,0.006495571201453554,1.3094119047872814,0.03370448676796758,0.0023629124736878897,21,0.009103,111.5,62.0,152.0,168.0,124.0,123.5
自古,82,0.13015873015873017,0.0004891446067916655,1.3370142311349091,0.10772670556621317,0.0028648255207381753,5,0.002167,79.0,331.0,119.0,21.0,71.0,124.2
浮云,68,0.10793650793650794,0.0047233788410259,1.3644747536304387,0.03475183455274989,0.0021311722507883248,22,0.009536,128.5,97.0,80.0,162.0,158.0,125.1
人间,71,0.1126984126984127,0.005749446925917513,1.3415103171171963,0.03077718370747406,0.0023181884944211764,15,0.006502,120.0,73.0,115.0,189.0,132.0,125.8
瑶池,65,0.10317460317460317,0.004221490397960985,1.310169822028715,0.06370595123945855,0.002135926077897288,16,0.006935,143.5,107.0,150.0,74.0,157.0,126.3
东流,66,0.10476190476190476,0.0033752239634592574,1.3253300898677303,0.041149077284026885,0.002401617605694305,16,0.006935,135.5,124.0,130.0,130.0,118.0,127.5
今夜,72,0.11428571428571428,0.0023939065115535707,1.326649353808368,0.03666014588746156,0.002543966394382145,12,0.005202,116.5,163.0,128.0,146.0,101.0,130.9
叶落,90,0.14285714285714285,0.0003066091301385419,1.325349999953192,0.07109888043192547,0.0033165439762176683,5,0.002167,57.5,370.0,129.0,60.0,38.0,130.9
南山,62,0.09841269841269841,0.006015258956435426,1.3141593945431538,0.050048263283482136,0.0019441941359667901,33,0.014304,154.0,68.0,143.0,99.0,194.0,131.6
红尘,72,0.11428571428571428,0.0014257114257114254,1.354472404995075,0.04654367059003074,0.0024212273046056126,12,0.005202,116.5,227.0,94.0,108.0,116.0,132.3
别离,65,0.10317460317460317,0.007487319252025133,1.3281570345415696,0.025986005805631703,0.0023280647911150558,17,0.007369,143.5,49.0,125.0,215.0,129.0,132.3
山中,70,0.1111111111111111,0.003307448013330365,1.3328731916568257,0.034928076739095766,0.0022860588816053747,14,0.006068,123.0,128.0,121.0,158.0,137.0,133.4
清净,82,0.13015873015873017,0.00028642087465616874,1.3186195512570642,0.11371083859069106,0.00293460379501248,4,0.001734,79.0,376.0,138.0,18.0,66.0,135.4
美人,61,0.09682539682539683,0.004751810634163575,1.3073536568030637,0.053411917659651274,0.0019857658734280816,24,0.010403,158.5,95.0,154.0,92.0,187.0,137.3
月满,72,0.11428571428571428,0.0007609595844889961,1.3526794841421519,0.08112001001502187,0.002294251276963091,12,0.005202,116.5,293.0,99.0,46.0,134.0,137.7
憔悴,72,0.11428571428571428,0.0012955893067937887,1.3644167509522482,0.042370059456103476,0.0022790298574155475,10,0.004335,116.5,236.0,81.0,120.0,140.0,138.7
平生,59,0.09365079365079365,0.012968430615489438,1.2942544022568936,0.036706684046658784,0.0018914167190588554,45,0.019506,168.5,10.0,171.0,145.0,203.0,139.5
帝乡,64,0.10158730158730159,0.006299312517799912,1.3187616009678755,0.03161145569790244,0.00205414265770156,21,0.009103,149.0,63.0,137.0,183.0,172.0,140.8
寂寞,77,0.12222222222222222,0.0008066890419831593,1.3459721025318903,0.047029071953295774,0.0024543767717932104,12,0.005202,99.0,288.0,110.0,107.0,111.0,143.0
山河,65,0.10317460317460317,0.004724977077918253,1.3279683384355387,0.028066846468613005,0.0022325776456417605,14,0.006068,143.5,96.0,126.0,204.0,146.0,143.1
洛阳,57,0.09047619047619047,0.01230600348247407,1.3394061554867578,0.028378941026997243,0.0018690977237270862,51,0.022107,173.5,15.0,118.0,201.0,209.0,143.3
双飞,65,0.10317460317460317,0.002111355052531523,1.3428766646906627,0.03771650900458537,0.0022807989418027214,9,0.003901,143.5,182.0,114.0,141.0,138.0,143.7
天地,60,0.09523809523809523,0.00505589623236682,1.2833359472985342,0.050739300577664126,0.0019791658294394613,23,0.00997,164.0,88.0,187.0,97.0,190.0,145.2
昨夜,69,0.10952380952380952,0.0011624990336474932,1.3460863088619266,0.041708641439861395,0.0023408350985225255,9,0.003901,125.5,246.0,109.0,122.0,128.0,146.1
天下,59,0.09365079365079365,0.0068244715303538836,1.2700866292019202,0.0493277641942063,0.0019487150166731728,28,0.012137,168.5,59.0,210.0,101.0,193.0,146.3
百年,61,0.09682539682539683,0.007721587133351839,1.3110520277075073,0.02703674085477132,0.0020557866514539546,26,0.01127,158.5,43.0,147.0,212.0,171.0,146.3
竹林,70,0.1111111111111111,0.0011019342672003735,1.3401951694741356,0.043010653965403114,0.0022889653937955366,9,0.003901,123.0,255.0,116.0,117.0,136.0,149.4
衣冠,67,0.10634920634920635,0.0008938270002695773,1.369316400694199,0.04166601663795811,0.0021436836019887284,9,0.003901,131.0,272.0,69.0,123.0,156.0,150.2
青春,60,0.09523809523809523,0.0022855488541763053,1.324300711207499,0.06021924316060367,0.0018568132720528372,20,0.008669,164.0,168.0,131.0,76.0,215.0,150.8
日照,64,0.10158730158730159,0.0024558171616995152,1.3191911021690894,0.031912214232446966,0.002294091389088186,11,0.004768,149.0,159.0,135.0,179.0,135.0,151.4
杨柳,60,0.09523809523809523,0.010033562974739445,1.2922256366424454,0.024946171986189983,0.0020271822638780073,37,0.016038,164.0,27.0,172.0,219.0,176.0,151.6
桃源,65,0.10317460317460317,0.0018415053709171358,1.3296999093353614,0.03780404490952511,0.0021501610424920436,11,0.004768,143.5,197.0,124.0,140.0,155.0,151.9
明年,65,0.10317460317460317,0.0018105500458441637,1.3121256368878205,0.040741685422339705,0.002239206808000757,16,0.006935,143.5,198.0,146.0,132.0,145.0,152.9
他人,84,0.13333333333333333,0.00015309427074132958,1.2560694797504364,0.12203471797096324,0.0032735123597575017,3,0.0013,72.5,415.0,229.0,12.0,42.0,154.1
楼上,59,0.09365079365079365,0.004480530951119186,1.3503993371982834,0.02711185810364957,0.0019425521687382928,15,0.006502,168.5,103.0,102.0,211.0,195.0,155.9
御沟,61,0.09682539682539683,0.003585181820475939,1.3189692667201456,0.02770015287564238,0.002098264434150439,16,0.006935,158.5,119.0,136.0,206.0,164.0,156.7
龙门,68,0.10793650793650794,0.0008944238356003061,1.344212986425446,0.041389410247581034,0.0022110414656451084,11,0.004768,128.5,271.0,112.0,128.0,149.0,157.7
零落,60,0.09523809523809523,0.0021851263027733614,1.3193042125282988,0.0343742403610286,0.0021817301165928363,10,0.004335,164.0,176.0,134.0,165.0,152.0,158.2
绿水,62,0.09841269841269841,0.0015671133318192138,1.3053671962491653,0.03577610318162825,0.0024058441006322446,9,0.003901,154.0,216.0,157.0,150.0,117.0,158.8
烟霞,61,0.09682539682539683,0.004623110505463447,1.3021576212318513,0.024792520396431476,0.002032605714313983,19,0.008236,158.5,99.0,158.0,222.0,174.0,162.3
云间,62,0.09841269841269841,0.0018543753837871484,1.3018058359199338,0.03475673241923437,0.0022673784969946082,15,0.006502,154.0,195.0,160.0,161.0,142.0,162.4
君王,55,0.0873015873015873,0.005655235066999773,1.3342828654980032,0.02332626716824783,0.0018637870005651553,24,0.010403,180.5,75.0,120.0,229.0,210.0,162.9
公卿,66,0.10476190476190476,0.0008929577837140864,1.30159838140663,0.03840262907226088,0.0024873358220582403,9,0.003901,135.5,273.0,162.0,139.0,109.0,163.7
日月,55,0.0873015873015873,0.0057835146070440175,1.2346223354260724,0.044707336816547885,0.0019109463926240396,27,0.011704,180.5,71.0,265.0,113.0,200.0,165.9
芳树,53,0.08412698412698413,0.005831882302470537,1.291379316405899,0.02906809022584278,0.0018944329018521432,25,0.010837,188.5,69.0,173.0,198.0,202.0,166.1
松柏,56,0.08888888888888889,0.0021874815992463047,1.2750171984641296,0.03556653715033534,0.0023251360615799462,11,0.004768,177.5,175.0,198.0,152.0,130.0,166.5
歌舞,49,0.07777777777777778,0.009314356373179903,1.317108909816537,0.02485465452356969,0.0018032170972073077,49,0.02124,216.0,31.0,139.0,221.0,227.0,166.8
未央,57,0.09047619047619047,0.004537646890588066,1.3056848717251348,0.02470882537782817,0.0020017147596925453,20,0.008669,173.5,100.0,156.0,223.0,184.0,167.3
使君,66,0.10476190476190476,0.0006191065014594427,1.2837848514015164,0.04535249004220616,0.0026199693232335903,5,0.002167,135.5,315.0,186.0,111.0,91.0,167.7
他乡,59,0.09365079365079365,0.003140956082132553,1.3017713080276416,0.02989154573129273,0.0020095278630907175,26,0.01127,168.5,137.0,161.0,195.0,179.0,168.1
君心,63,0.1,0.0009159579747815041,1.3166461241309138,0.03674154299141226,0.002280024311562421,8,0.003468,151.5,267.0,141.0,144.0,139.0,168.5
秋风,52,0.08253968253968254,0.012235765176941648,1.2541547209590749,0.033398689831385185,0.0017748569408646317,49,0.02124,194.5,16.0,232.0,170.0,232.0,168.9
所思,82,0.13015873015873017,4.037651096474626e-05,1.257075506856885,0.1226680514199739,0.003117353066668282,3,0.0013,79.0,477.0,227.0,11.0,52.0,169.2
氛氲,49,0.07777777777777778,0.009300476947535772,1.28793876097331,0.022753251840590724,0.0018770985574301897,24,0.010403,216.0,32.0,180.0,231.0,206.0,173.0
落日,53,0.08412698412698413,0.007719778602131542,1.3018726050826466,0.01613892668423876,0.0019817094993292575,22,0.009536,188.5,44.0,159.0,286.0,189.0,173.3
同心,57,0.09047619047619047,0.002285058167411109,1.3137679091981178,0.0301163650414365,0.0019835562056791834,13,0.005635,173.5,169.0,144.0,193.0,188.0,173.5
出入,81,0.12857142857142856,0.00014577602812896928,1.1965902397579562,0.1312749755064284,0.00331716304079252,2,0.000867,83.5,419.0,326.0,6.0,37.0,174.3
飘飖,66,0.10476190476190476,0.000579142567938086,1.3229859174764014,0.039850388849885794,0.0021920346164950202,9,0.003901,135.5,319.0,132.0,135.0,150.0,174.3
世人,81,0.12857142857142856,0.00011549364490540959,1.2012590338731213,0.13077320961178251,0.003303209139964276,2,0.000867,83.5,433.0,315.0,7.0,40.0,175.7
千秋,56,0.08888888888888889,0.0049860785154902795,1.2913154322852636,0.017923279051005808,0.002027415831273524,19,0.008236,177.5,91.0,174.0,264.0,175.0,176.3
垂杨,63,0.1,0.0005190905190905191,1.3169996472761374,0.04144875136607511,0.0022561148623217067,6,0.002601,151.5,324.0,140.0,127.0,143.0,177.1
长沙,54,0.08571428571428572,0.0031097484038660507,1.28968427343705,0.02301782367922966,0.0021007800434332097,12,0.005202,184.0,140.0,178.0,230.0,163.0,179.0
楚水,81,0.12857142857142856,9.025832555244319e-05,1.1917928648564324,0.1317506168701047,0.0033660556816122616,2,0.000867,83.5,443.5,331.0,5.0,33.0,179.2
苦辛,57,0.09047619047619047,0.0016390339919751685,1.3130954833304591,0.027365795968633342,0.002065622715547463,13,0.005635,173.5,210.0,145.0,208.0,167.0,180.7
千里,46,0.07301587301587302,0.011128775834658187,1.2734619007396806,0.02857219658128186,0.0016066430095445633,80,0.034677,229.5,20.0,201.0,199.0,259.0,181.7
感激,79,0.1253968253968254,9.025832555244319e-05,1.1972477418059457,0.13015072211337744,0.0032268491849910684,2,0.000867,93.5,443.5,323.0,8.0,46.0,182.8
相思,54,0.08571428571428572,0.0035598623833917944,1.3000161802490016,0.024978120733482725,0.001768261256602424,33,0.014304,184.0,120.0,165.0,218.0,234.0,184.2
月明,50,0.07936507936507936,0.006993968758674641,1.2706523052137817,0.018711408374291638,0.0019664305901159833,19,0.008236,207.0,56.0,209.0,260.0,191.0,184.6
落花,51,0.08095238095238096,0.00555008790302908,1.272029963889371,0.02548927096314978,0.0018330425673437488,33,0.014304,201.0,79.0,206.0,217.0,221.0,184.8
行乐,61,0.09682539682539683,0.000822671410906705,1.2598734381538967,0.04015759556241597,0.002322262660416247,12,0.005202,158.5,285.0,225.0,134.0,131.0,186.7
裴回,49,0.07777777777777778,0.009058217881747294,1.2729941668841078,0.02052898619831535,0.0017507925163719124,36,0.015605,216.0,34.0,202.0,245.0,238.0,187.0
春风,56,0.08888888888888889,0.002687561511090923,1.2673208283085822,0.03275700390666706,0.0018606659508600182,36,0.015605,177.5,153.0,218.0,175.0,212.0,187.1
归来,51,0.08095238095238096,0.005076505076505077,1.2870036348475944,0.020656411152078797,0.001805348923467579,17,0.007369,201.0,87.0,182.0,244.0,225.0,187.8
青云,52,0.08253968253968254,0.004178968884851237,1.2687962522932712,0.02571212564163235,0.0018719799935284446,15,0.006502,194.5,108.0,216.0,216.0,208.0,188.5
猿声,73,0.11587301587301588,0.00014047661106484635,1.2227894483681785,0.05776307172531144,0.002978361123314502,3,0.0013,111.5,423.0,280.0,81.0,60.0,191.1
风流,56,0.08888888888888889,0.0012799353975824564,1.2853291827292945,0.03030437438266686,0.0020650534227038306,7,0.003034,177.5,240.0,184.0,192.0,169.0,192.5
风吹,45,0.07142857142857142,0.006268453327276856,1.222874080966454,0.03525838942197484,0.0017904495403787716,38,0.016472,234.5,64.0,279.0,156.0,229.0,192.5
相亲,61,0.09682539682539683,0.0004098215862921746,1.297496886718006,0.036529848686035656,0.00225402293333741,6,0.002601,158.5,350.0,168.0,148.0,144.0,193.7
相寻,54,0.08571428571428572,0.0012924689395277628,1.2790146088155339,0.02819134602097716,0.002175904879333125,6,0.002601,184.0,237.0,193.0,203.0,153.0,194.0
窈窕,50,0.07936507936507936,0.007262724909783733,1.271925337934209,0.015763986298706217,0.0018625163547291107,26,0.01127,207.0,51.0,207.0,295.0,211.0,194.2
寥落,68,0.10793650793650794,0.00011818541230305935,1.2522231756587643,0.05116058486571045,0.0025545281706080623,4,0.001734,128.5,430.0,237.0,95.0,99.0,197.9
阳春,51,0.08095238095238096,0.0032311022507100933,1.2723459210951689,0.021483563674049883,0.0018474983391091261,20,0.008669,201.0,133.0,205.0,239.0,218.0,199.2
北阙,50,0.07936507936507936,0.0023287993876229167,1.2943103262393203,0.026247171322039617,0.0017303307081151069,14,0.006068,207.0,166.0,170.0,214.0,240.0,199.4
朝廷,52,0.08253968253968254,0.002068286774169127,1.2724691003147197,0.020715572423117584,0.002033184043656516,8,0.003468,194.5,184.0,204.0,243.0,173.0,199.7
羽翼,51,0.08095238095238096,0.0011281870105399516,1.3012503330271388,0.031364280676573354,0.0019301535432668902,6,0.002601,201.0,253.0,163.0,186.0,198.0,200.2
春草,51,0.08095238095238096,0.0022906940553999383,1.2768876357608216,0.02215250131200216,0.0018595193252160967,11,0.004768,201.0,167.0,194.0,234.0,213.0,201.8
江水,49,0.07777777777777778,0.001909374360354752,1.2664297244999128,0.03035000858154107,0.0019410795335260418,10,0.004335,216.0,191.0,219.0,191.0,196.0,202.6
南宫,54,0.08571428571428572,0.0004917582648675086,1.3151743467553028,0.03510277946465871,0.0018757727504184957,8,0.003468,184.0,328.0,142.0,157.0,207.0,203.6
行人,53,0.08412698412698413,0.001196616784852079,1.2847467665218077,0.027888477089036984,0.0019099262737781303,11,0.004768,188.5,244.0,185.0,205.0,201.0,204.7
青松,53,0.08412698412698413,0.000852533205474382,1.2965739925656092,0.03138709512806079,0.001878040577838932,11,0.004768,188.5,279.0,169.0,185.0,205.0,205.3
今年,52,0.08253968253968254,0.00115703939233351,1.2557320380408195,0.03326924134933054,0.001989352867979488,14,0.006068,194.5,247.0,230.0,172.0,186.0,205.9
思君,49,0.07777777777777778,0.002933521757051169,1.2995840406921135,0.01731783477383998,0.0017350709202143201,16,0.006935,216.0,144.0,166.0,269.0,239.0,206.8
莺啼,50,0.07936507936507936,0.0012324088794677032,1.3071274420644445,0.027596150613484284,0.0018041734195911084,8,0.003468,207.0,241.0,155.0,207.0,226.0,207.2
心期,69,0.10952380952380952,4.794710677063618e-05,1.2273412639216443,0.05488267547745358,0.0027483492759627242,3,0.0013,125.5,468.0,273.0,89.0,82.0,207.5
九重,44,0.06984126984126984,0.005775102833926363,1.244584548402625,0.019135618382904344,0.0017990571352779607,20,0.008669,241.0,72.0,245.0,255.0,228.0,208.2
月照,45,0.07142857142857142,0.0028154204624792857,1.2903662324199916,0.020777395679025052,0.0016991390703091937,18,0.007802,234.5,147.0,176.0,242.0,244.0,208.7
万年,46,0.07301587301587302,0.004261248042760647,1.2688369468755574,0.022233892696373537,0.0015385001212027555,28,0.012137,229.5,104.0,215.0,233.0,268.0,209.9
残月,58,0.09206349206349207,0.00036843566255330954,1.2692053407250132,0.03482093317581486,0.0022132385590483443,5,0.002167,171.0,362.0,212.0,160.0,148.0,210.6
流水,49,0.07777777777777778,0.004037651096474626,1.2334097046265289,0.024459924640234162,0.001726924121066728,28,0.012137,216.0,112.0,268.0,224.0,241.0,212.2
阳城,52,0.08253968253968254,0.000544241720712309,1.2678585754151472,0.03567875912925147,0.00200615005768859,11,0.004768,194.5,320.0,217.0,151.0,182.0,212.9
离别,52,0.08253968253968254,0.0018636283342165693,1.2524620820086723,0.019638596228362646,0.0019583437610689813,15,0.006502,194.5,193.0,235.0,253.0,192.0,213.5
还家,49,0.07777777777777778,0.00119951884657767,1.269080719262738,0.02490576624776702,0.0020112016179567025,6,0.002601,216.0,243.0,213.0,220.0,178.0,214.0
杜陵,49,0.07777777777777778,0.0010573598808892926,1.2140712289192046,0.037414538700227366,0.002130504861865248,4,0.001734,216.0,261.0,295.0,143.0,159.0,214.8
玉楼,60,0.09523809523809523,8.327655386478915e-05,1.2523166566074497,0.047054191523698,0.002366602348499074,3,0.0013,164.0,446.0,236.0,106.0,123.0,215.0
岁寒,45,0.07142857142857142,0.0015919761297912558,1.3077280377283609,0.024366579584555573,0.0016674263502111544,10,0.004335,234.5,215.0,153.0,226.0,247.0,215.1
含情,49,0.07777777777777778,0.0015973957150427738,1.2826592688092118,0.020468565440715337,0.0018166058197639546,11,0.004768,216.0,213.0,189.0,247.0,222.0,217.4
思归,50,0.07936507936507936,0.0018623665682489209,1.2347262646169295,0.01805750850374181,0.0021236422174322816,8,0.003468,207.0,194.0,264.0,261.0,162.0,217.6
风尘,48,0.0761904761904762,0.004997854997854998,1.2437667543278739,0.015156874691880998,0.0017842653081691473,23,0.00997,224.0,90.0,248.0,309.0,231.0,220.4
岐路,46,0.07301587301587302,0.003138011961541372,1.2572842333665382,0.020380549503311866,0.0016042536669293634,20,0.008669,229.5,138.0,226.0,249.0,260.0,220.5
花开,42,0.06666666666666667,0.0024537142184201015,1.282640356952215,0.023825046324702802,0.0015003028733420471,25,0.010837,251.0,160.0,190.0,228.0,276.0,221.0
红粉,43,0.06825396825396825,0.0022389616507263567,1.3003161943801977,0.016560431794833897,0.0017162230103176597,12,0.005202,246.5,171.0,164.0,281.0,243.0,221.1
路难,50,0.07936507936507936,0.0007063365886895297,1.2688738719613093,0.028419713760185695,0.0019273926933899863,8,0.003468,207.0,299.0,214.0,200.0,199.0,223.8
烟波,54,0.08571428571428572,0.00014720602955897074,1.2827385286653121,0.03432817020201472,0.002096285931509971,7,0.003034,184.0,418.0,188.0,166.0,165.0,224.2
高楼,44,0.06984126984126984,0.001871349140256703,1.3104796090152884,0.01580056421343884,0.001635256164146044,11,0.004768,241.0,192.0,149.0,292.0,251.0,225.0
去年,52,0.08253968253968254,0.00040628864158275923,1.2536163398884852,0.030590594064053407,0.002065480634788842,5,0.002167,194.5,351.0,233.0,190.0,168.0,227.3
才子,66,0.10476190476190476,5.047063870593282e-06,1.2145521578358263,0.054434130694752995,0.002590581670644883,3,0.0013,135.5,525.0,294.0,90.0,94.0,227.7
扁舟,79,0.1253968253968254,0.0,1.081527674526696,0.1482667862892847,0.0036926287083649525,1,0.000433,93.5,581.5,453.0,3.0,17.0,229.6
草绿,45,0.07142857142857142,0.001139038197861727,1.2904346720427569,0.022473910033816644,0.0016108903170865584,12,0.005202,234.5,252.0,175.0,232.0,257.0,230.1
游人,39,0.06190476190476191,0.0021466844996256757,1.2729357050197239,0.021608914002825507,0.0015243281969406156,15,0.006502,265.0,179.0,203.0,238.0,271.0,231.2
今来,40,0.06349206349206349,0.002108681310361983,1.2855532347533296,0.016726860645783558,0.0015712186727936841,10,0.004335,259.5,183.0,183.0,278.0,262.0,233.1
北风,48,0.0761904761904762,0.0010674540086304792,1.2566602043347843,0.021471618249514036,0.0018557321645954901,13,0.005635,224.0,259.0,228.0,240.0,216.0,233.4
潺湲,45,0.07142857142857142,0.0009252950429421017,1.274600299154355,0.02214063189562417,0.0017661067636038693,7,0.003034,234.5,266.0,200.0,235.0,235.0,234.1
路傍,43,0.06825396825396825,0.001383736677854325,1.2764831192948727,0.019895986645643658,0.0016422433849526748,10,0.004335,246.5,230.0,195.0,252.0,249.0,234.5
金陵,49,0.07777777777777778,0.000379118614412732,1.2751046086713065,0.0318317975075627,0.0018153676809433868,6,0.002601,216.0,360.0,197.0,180.0,223.0,235.2
风波,41,0.06507936507936508,0.0017054869996046467,1.263303206900605,0.016530119024430023,0.001833889681941367,7,0.003034,255.0,204.0,220.0,282.0,220.0,236.2
山路,38,0.06031746031746032,0.0021193462369932955,1.299282622548435,0.01617553340921145,0.001490099766803206,8,0.003468,271.5,181.0,167.0,285.0,280.0,236.9
生死,37,0.05873015873015873,0.002794391029685147,1.2872731314430548,0.01595829763644761,0.0014525363499045285,9,0.003901,280.0,148.0,181.0,289.0,291.0,237.8
欢娱,35,0.05555555555555555,0.006242376830612125,1.274932235833889,0.011041212648043475,0.001488114034571979,24,0.010403,290.5,65.0,199.0,364.0,282.0,240.1
独坐,44,0.06984126984126984,0.0015269050563168208,1.2901970939485972,0.015139983047618499,0.001610225107746088,11,0.004768,241.0,219.0,177.0,310.0,258.0,241.0
今已,49,0.07777777777777778,0.00044582397523573996,1.2619295634944978,0.026617945774306952,0.0018513413078000288,9,0.003901,216.0,342.0,221.0,213.0,217.0,241.8
人情,42,0.06666666666666667,0.001211463564404741,1.2546636345177418,0.018931519672346638,0.001785226252364324,6,0.002601,251.0,242.0,231.0,256.0,230.0,242.0
双阙,48,0.0761904761904762,0.00031544149191208015,1.2884657965342186,0.029984696367073894,0.0016694240714969567,8,0.003468,224.0,367.5,179.0,194.0,246.0,242.1
今日,37,0.05873015873015873,0.007081030610442375,1.2244856452809225,0.015220336073265435,0.0013597774240160813,62,0.026875,280.0,52.0,274.0,307.0,309.0,244.4
万户,48,0.0761904761904762,0.00023300611535905652,1.2535802400892693,0.034640629897913444,0.0018472810326332688,5,0.002167,224.0,387.0,234.0,164.0,219.0,245.6
参差,40,0.06349206349206349,0.004977246153716742,1.216999284773384,0.015922225236528094,0.0013864477127896997,39,0.016905,259.5,92.0,290.0,290.0,303.0,246.9
风霜,44,0.06984126984126984,0.002436049494873024,1.250752133839722,0.01104041361860406,0.001758848367827233,14,0.006068,241.0,161.0,239.0,365.0,236.0,248.4
