词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
行路,路难,0.808657,5.550677,16,34,28,0.002220,0.001828,0.001045
万户,千门,0.689438,4.776841,15,45,43,0.002938,0.002808,0.000979
今年,去年,0.635165,4.359815,16,36,87,0.002350,0.005680,0.001045
今夜,夜月,0.622520,4.273016,16,61,56,0.003983,0.003656,0.001045
洛阳,阳城,0.616610,4.522259,10,64,26,0.004179,0.001698,0.000653
东西,南北,0.590088,3.811145,24,107,76,0.006986,0.004962,0.001567
北阙,南宫,0.581032,4.664066,5,38,19,0.002481,0.001241,0.000326
千门,霓裳,0.577665,4.531718,6,43,23,0.002808,0.001502,0.000392
两相,北斗,0.560705,4.626018,4,30,20,0.001959,0.001306,0.000261
云深,深处,0.553032,3.869896,14,63,71,0.004113,0.004636,0.000914
北阙,南山,0.542358,3.878804,12,38,100,0.002481,0.006529,0.000783
路长,道路,0.540748,3.867291,12,62,62,0.004048,0.004048,0.000783
玉堂,白玉,0.538568,4.006637,9,44,57,0.002873,0.003722,0.000588
意气,昆仑,0.537972,4.593228,3,15,31,0.000979,0.002024,0.000196
单于,汉家,0.527054,4.348386,4,22,36,0.001436,0.002350,0.000261
山色,水声,0.523627,3.628004,15,109,56,0.007117,0.003656,0.000979
云雨,巫山,0.520248,3.931622,8,89,27,0.005811,0.001763,0.000522
圣人,尚书,0.517249,4.626018,2,25,12,0.001632,0.000783,0.000131
南宫,衣冠,0.508989,4.552148,2,19,17,0.001241,0.001110,0.000131
渭水,霓裳,0.508896,4.198574,4,40,23,0.002612,0.001502,0.000261
壮士,意气,0.501622,4.486256,2,23,15,0.001502,0.000979,0.000131
伤心,心事,0.497808,3.828511,7,63,37,0.004113,0.002416,0.000457
满地,花满,0.496287,3.750549,8,48,60,0.003134,0.003917,0.000522
叹息,行路,0.493459,4.213173,3,20,34,0.001306,0.002220,0.000196
东流,向东,0.490431,3.648528,9,78,46,0.005093,0.003003,0.000588
北斗,水清,0.490064,4.184185,3,20,35,0.001306,0.002285,0.000196
兄弟,出入,0.489730,4.181332,3,54,13,0.003526,0.000849,0.000196
衣冠,霓裳,0.487627,4.361093,2,17,23,0.001110,0.001502,0.000131
皎然,风霜,0.487203,4.695011,1,7,20,0.000457,0.001306,0.000065
出入,金陵,0.484247,4.330864,2,13,31,0.000849,0.002024,0.000131
出入,骑马,0.484247,4.330864,2,13,31,0.000849,0.002024,0.000131
新月,罗衣,0.480800,3.966772,4,29,40,0.001893,0.002612,0.000261
宛转,逶迤,0.478670,4.612773,1,19,8,0.001241,0.000522,0.000065
城下,阳城,0.477390,4.075972,3,30,26,0.001959,0.001698,0.000196
南宫,霓裳,0.475190,4.249867,2,19,23,0.001241,0.001502,0.000131
弟子,霓裳,0.474787,3.917162,4,53,23,0.003460,0.001502,0.000261
今朝,昨日,0.474686,3.288914,15,119,72,0.007770,0.004701,0.000979
君恩,宫中,0.473698,3.908178,4,41,30,0.002677,0.001959,0.000261
登高,重阳,0.472717,3.900081,4,31,40,0.002024,0.002612,0.000261
歌声,窈窕,0.471739,3.786752,5,62,28,0.004048,0.001828,0.000326
时节,花时,0.469882,3.255627,15,103,86,0.006725,0.005615,0.000979
梨花,满地,0.469861,3.686011,6,48,48,0.003134,0.003134,0.000392
同心,鸳鸯,0.469467,3.357507,12,40,160,0.002612,0.010447,0.000783
白马,马嘶,0.468514,3.603225,7,40,73,0.002612,0.004766,0.000457
氛氲,汉家,0.467527,4.181332,2,13,36,0.000849,0.002350,0.000131
老人,逢人,0.467324,3.990029,3,25,34,0.001632,0.002220,0.000196
出入,朝朝,0.464464,4.153933,2,13,37,0.000849,0.002416,0.000131
九天,霓裳,0.464063,3.962185,3,38,23,0.002481,0.001502,0.000196
叶落,江城,0.463951,3.724232,5,42,44,0.002742,0.002873,0.000326
秋日,马蹄,0.463144,3.717759,5,30,62,0.001959,0.004048,0.000326
出入,歌舞,0.462730,3.950809,3,13,68,0.000849,0.004440,0.000196
春草,草绿,0.462425,3.556393,7,85,36,0.005550,0.002350,0.000457
白玉,黄金,0.461489,3.167694,16,57,181,0.003722,0.011818,0.001045
北阙,氛氲,0.461482,4.127265,2,38,13,0.002481,0.000849,0.000131
乾坤,昆仑,0.460478,3.612399,6,80,31,0.005223,0.002024,0.000392
翡翠,鸳鸯,0.460357,3.132013,17,71,160,0.004636,0.010447,0.001110
古木,山高,0.459914,3.607973,6,53,47,0.003460,0.003069,0.000392
圣人,自言,0.454677,4.066402,2,25,21,0.001632,0.001371,0.000131
登高,衣冠,0.454251,4.062600,2,31,17,0.002024,0.001110,0.000131
宛转,紫微,0.453196,4.053157,2,19,28,0.001241,0.001828,0.000131
万国,宫殿,0.452826,3.866251,3,26,37,0.001698,0.002416,0.000196
北斗,远近,0.451527,4.038231,2,20,27,0.001306,0.001763,0.000131
东海,宁知,0.451527,4.038231,2,27,20,0.001763,0.001306,0.000131
双阙,圣人,0.451254,3.852828,3,39,25,0.002546,0.001632,0.000196
圣人,梦里,0.451254,3.852828,3,25,39,0.001632,0.002546,0.000196
云雨,阳台,0.451068,3.538579,6,89,30,0.005811,0.001959,0.000392
功名,壮士,0.449585,3.838571,3,43,23,0.002808,0.001502,0.000196
圣人,玲珑,0.449475,4.019882,2,25,22,0.001632,0.001436,0.000131
九重,尚书,0.449069,4.016252,2,46,12,0.003003,0.000783,0.000131
凤凰,鹦鹉,0.448557,3.172065,13,107,78,0.006986,0.005093,0.000849
九天,瑶池,0.448039,3.696482,4,38,40,0.002481,0.002612,0.000261
北斗,窈窕,0.447460,4.001864,2,20,28,0.001306,0.001828,0.000131
叹息,路难,0.447460,4.001864,2,20,28,0.001306,0.001828,0.000131
北斗,紫微,0.447460,4.001864,2,20,28,0.001306,0.001828,0.000131
中原,自言,0.447356,3.819542,3,48,21,0.003134,0.001371,0.000196
宫中,百尺,0.447244,3.689925,4,30,51,0.001959,0.003330,0.000261
尚书,走马,0.446664,3.994746,2,12,47,0.000783,0.003069,0.000131
壮士,干戈,0.446376,3.682761,4,23,67,0.001502,0.004375,0.000261
山头,白露,0.445970,3.807708,3,34,30,0.002220,0.001959,0.000196
宛转,宫中,0.445481,3.984164,2,19,30,0.001241,0.001959,0.000131
归客,花下,0.444891,3.670507,4,30,52,0.001959,0.003395,0.000261
丈夫,壮士,0.444505,3.975430,2,25,23,0.001632,0.001502,0.000131
明主,衣冠,0.443923,3.970227,2,34,17,0.002220,0.001110,0.000131
叹息,清净,0.443537,3.966772,2,20,29,0.001306,0.001893,0.000131
北斗,清净,0.443537,3.966772,2,20,29,0.001306,0.001893,0.000131
人间,向人,0.443147,2.826638,26,323,73,0.021089,0.004766,0.001698
万国,太平,0.443140,3.557178,5,26,84,0.001698,0.005484,0.000326
芳树,金谷,0.442577,3.958189,2,15,39,0.000979,0.002546,0.000131
两相,夜长,0.442575,3.778720,3,30,35,0.001959,0.002285,0.000196
夜长,宫中,0.442575,3.778720,3,35,30,0.002285,0.001959,0.000196
宫中,承恩,0.442575,3.778720,3,30,35,0.001959,0.002285,0.000196
公卿,出入,0.442240,3.775867,3,81,13,0.005289,0.000849,0.000196
菊花,重阳,0.441822,3.645189,4,40,40,0.002612,0.002612,0.000261
梨花,花满,0.441417,3.462867,6,48,60,0.003134,0.003917,0.000392
九天,紫微,0.441023,3.765475,3,38,28,0.002481,0.001828,0.000196
万国,朝廷,0.440119,3.936210,2,26,23,0.001698,0.001502,0.000131
九天,蓬莱,0.439875,3.530968,5,38,59,0.002481,0.003852,0.000326
出入,日夕,0.439830,4.238491,1,13,17,0.000849,0.001110,0.000065
北斗,宫中,0.439746,3.932871,2,20,30,0.001306,0.001959,0.000131
思量,罗衣,0.439658,3.449074,6,73,40,0.004766,0.002612,0.000392
闭门,霓裳,0.439167,3.749624,3,47,23,0.003069,0.001502,0.000196
宛转,相对,0.438950,3.747775,3,19,57,0.001241,0.003722,0.000196
垂杨,春来,0.438563,3.314313,8,55,81,0.003591,0.005289,0.000522
欢娱,送客,0.437969,4.220553,1,15,15,0.000979,0.000979,0.000065
万物,天地,0.437871,3.367557,7,28,132,0.001828,0.008618,0.000457
白玉,花下,0.437752,3.434118,6,57,52,0.003722,0.003395,0.000392
万古,千秋,0.437520,3.364855,7,109,34,0.007117,0.002220,0.000457
云飞,清净,0.436913,3.730384,3,38,29,0.002481,0.001893,0.000196
人间,天上,0.436908,2.682680,33,323,107,0.021089,0.006986,0.002155
桃源,梨花,0.436701,3.728570,3,23,48,0.001502,0.003134,0.000196
宛转,尚书,0.436594,4.207308,1,19,12,0.001241,0.000783,0.000065
承恩,相忆,0.436152,3.501088,5,35,66,0.002285,0.004309,0.000326
宁知,松柏,0.436080,3.900081,2,20,31,0.001306,0.002024,0.000131
叶落,罗衣,0.435908,3.596399,4,42,40,0.002742,0.002612,0.000261
花间,霓裳,0.435899,3.898469,2,27,23,0.001763,0.001502,0.000131
咸阳,壮士,0.435899,3.898469,2,27,23,0.001763,0.001502,0.000131
万年,东方,0.435899,3.898469,2,23,27,0.001502,0.001763,0.000131
秋天,蛟龙,0.435435,3.717759,3,36,31,0.002350,0.002024,0.000196
未央,草绿,0.435435,3.717759,3,31,36,0.002024,0.002350,0.000196
封侯,黄鹤,0.434807,3.712398,3,51,22,0.003330,0.001436,0.000196
满眼,花满,0.434545,3.488185,5,39,60,0.002546,0.003917,0.000326
人生,生死,0.434385,3.486904,5,71,33,0.004636,0.002155,0.000326
岁寒,青松,0.433871,3.704408,3,39,29,0.002546,0.001893,0.000196
千门,渭水,0.433056,3.572868,4,43,40,0.002808,0.002612,0.000261
罗衣,鸳鸯,0.432936,3.175185,10,40,160,0.002612,0.010447,0.000653
万物,壮士,0.431833,3.862102,2,28,23,0.001828,0.001502,0.000131
壮士,对酒,0.431833,3.862102,2,23,28,0.001502,0.001828,0.000131
紫微,霓裳,0.431833,3.862102,2,28,23,0.001828,0.001502,0.000131
南宫,明主,0.431486,3.859001,2,19,34,0.001241,0.002220,0.000131
北阙,衣冠,0.431486,3.859001,2,38,17,0.002481,0.001110,0.000131
乔木,逶迤,0.431272,4.156014,1,30,8,0.001959,0.000522,0.000065
尚书,日照,0.431141,3.855910,2,12,54,0.000783,0.003526,0.000131
夜长,月夜,0.430960,3.555577,4,35,50,0.002285,0.003265,0.000261
宁知,高台,0.430906,3.679090,3,20,58,0.001306,0.003787,0.000196
劝君,昆仑,0.430624,3.851291,2,21,31,0.001371,0.002024,0.000131
残月,马嘶,0.430089,3.199613,9,77,73,0.005027,0.004766,0.000588
玉楼,罗衣,0.429332,3.446338,5,61,40,0.003983,0.002612,0.000326
登高,黄花,0.429102,3.663692,3,31,38,0.002024,0.002481,0.000196
日夜,黄鹤,0.429089,3.837561,2,30,22,0.001959,0.001436,0.000131
凤凰,霓裳,0.428264,3.437768,5,107,23,0.006986,0.001502,0.000326
感激,青天,0.428112,3.655239,3,22,54,0.001436,0.003526,0.000196
霓裳,鹦鹉,0.427950,3.530745,4,23,78,0.001502,0.005093,0.000261
昆仑,逶迤,0.427869,4.123225,1,31,8,0.002024,0.000522,0.000065
尚书,相随,0.427074,3.819542,2,12,56,0.000783,0.003656,0.000131
北斗,花满,0.426935,3.645189,3,20,60,0.001306,0.003917,0.000196
意气,秋草,0.426576,3.815088,2,15,45,0.000979,0.002938,0.000131
前程,岐路,0.426355,3.422445,5,49,51,0.003199,0.003330,0.000326
尚书,自言,0.426209,4.107224,1,12,21,0.000783,0.001371,0.000065
万国,天下,0.426010,3.342003,6,26,125,0.001698,0.008161,0.000392
北斗,明主,0.425751,3.807708,2,20,34,0.001306,0.002220,0.000131
渭水,衣冠,0.425751,3.807708,2,40,17,0.002612,0.001110,0.000131
千秋,日照,0.425146,3.507603,4,34,54,0.002220,0.003526,0.000261
尚书,青楼,0.425095,3.801843,2,12,57,0.000783,0.003722,0.000131
尚书,白玉,0.425095,3.801843,2,12,57,0.000783,0.003722,0.000131
意气,日夕,0.424981,4.095390,1,15,17,0.000979,0.001110,0.000065
日夕,芳树,0.424981,4.095390,1,17,15,0.001110,0.000979,0.000065
昔时,逶迤,0.424574,4.091476,1,32,8,0.002089,0.000522,0.000065
归客,霓裳,0.424119,3.793109,2,30,23,0.001959,0.001502,0.000131
归客,桃源,0.424119,3.793109,2,30,23,0.001959,0.001502,0.000131
宫中,美人,0.424064,3.326735,6,30,110,0.001959,0.007182,0.000392
翡翠,芙蓉,0.423538,2.934529,15,71,172,0.004636,0.011230,0.000979
玉树,金陵,0.423095,3.612399,3,40,31,0.002612,0.002024,0.000196
未央,风飘,0.423095,3.612399,3,31,40,0.002024,0.002612,0.000196
北斗,夜长,0.422510,3.778720,2,20,35,0.001306,0.002285,0.000131
紫微,老人,0.422510,3.778720,2,28,25,0.001828,0.001632,0.000131
出入,白蘋,0.422191,3.775867,2,13,54,0.000849,0.003526,0.000131
咸阳,阳城,0.422191,3.775867,2,27,26,0.001763,0.001698,0.000131
微风,风动,0.421632,3.478616,4,42,45,0.002742,0.002938,0.000261
扬州,猿声,0.421407,3.597987,3,34,37,0.002220,0.002416,0.000196
君心,咫尺,0.421407,3.597987,3,37,34,0.002416,0.002220,0.000196
尚书,感激,0.421381,4.060704,1,12,22,0.000783,0.001436,0.000065
富贵,汉宫,0.421221,3.596399,3,36,35,0.002350,0.002285,0.000196
江海,皎然,0.420598,4.053157,1,38,7,0.002481,0.000457,0.000065
霓裳,骑马,0.420452,3.760319,2,23,31,0.001502,0.002024,0.000131
丈夫,封侯,0.419834,3.584564,3,25,51,0.001632,0.003330,0.000196
汉水,行客,0.419834,3.584564,3,25,51,0.001632,0.003330,0.000196
玉堂,青松,0.419743,3.583780,3,44,29,0.002873,0.001893,0.000196
月出,残月,0.419408,3.460266,4,25,77,0.001632,0.005027,0.000261
白马,相知,0.419376,3.580650,3,40,32,0.002612,0.002089,0.000196
九重,紫微,0.418646,3.574420,3,46,28,0.003003,0.001828,0.000196
朝廷,雨后,0.418646,3.574420,3,23,56,0.001502,0.003656,0.000196
新月,月出,0.418586,3.743629,2,29,25,0.001893,0.001632,0.000131
梧桐,花间,0.417921,3.568228,3,48,27,0.003134,0.001763,0.000196
千门,衣冠,0.417665,3.735387,2,43,17,0.002808,0.001110,0.000131
御沟,衣冠,0.417665,3.735387,2,43,17,0.002808,0.001110,0.000131
牡丹,骑马,0.417658,3.445826,4,63,31,0.004113,0.002024,0.000261
头白,百年,0.417466,3.210627,7,47,92,0.003069,0.006007,0.000457
孤舟,行客,0.417136,3.208087,7,85,51,0.005550,0.003330,0.000457
人情,欢娱,0.417055,3.729930,2,49,15,0.003199,0.000979,0.000131
壮士,庭前,0.416903,3.728570,2,23,32,0.001502,0.002089,0.000131
尚书,朝廷,0.416768,4.016252,1,12,23,0.000783,0.001502,0.000065
叹息,大道,0.416297,3.723150,2,20,37,0.001306,0.002416,0.000131
北斗,宫殿,0.416297,3.723150,2,20,37,0.001306,0.002416,0.000131
尚书,歌声,0.415694,3.717759,2,12,62,0.000783,0.004048,0.000131
劝君,珍重,0.415506,3.547608,3,21,63,0.001371,0.004113,0.000196
往事,梦里,0.415341,3.334034,5,70,39,0.004570,0.002546,0.000326
君王,承恩,0.415295,3.257944,6,101,35,0.006594,0.002285,0.000392
承恩,白玉,0.415079,3.424548,4,35,57,0.002285,0.003722,0.000261
圣人,白露,0.414796,3.709727,2,25,30,0.001632,0.001959,0.000131
清明,罗衣,0.414775,3.422045,4,50,40,0.003265,0.002612,0.000261
今年,所以,0.414712,3.540829,3,36,37,0.002350,0.002416,0.000196
江水,长江,0.414568,3.327827,5,67,41,0.004375,0.002677,0.000326
楼上,罗衣,0.413980,3.323105,5,69,40,0.004505,0.002612,0.000326
尚书,来往,0.413905,3.701759,2,12,63,0.000783,0.004113,0.000131
东海,帝城,0.413905,3.701759,2,27,28,0.001763,0.001828,0.000131
叶落,梧桐,0.413810,3.414077,4,42,48,0.002742,0.003134,0.000261
梨花,莺啼,0.413810,3.414077,4,48,42,0.003134,0.002742,0.000261
云飞,叹息,0.413315,3.696482,2,38,20,0.002481,0.001306,0.000131
宛转,罗衣,0.413315,3.696482,2,19,40,0.001241,0.002612,0.000131
南宫,渭水,0.413315,3.696482,2,19,40,0.001241,0.002612,0.000131
十载,思君,0.413140,3.527406,3,54,25,0.003526,0.001632,0.000196
往事,新月,0.412971,3.407157,4,70,29,0.004570,0.001893,0.000261
洛阳,阳春,0.411901,3.398329,4,64,32,0.004179,0.002089,0.000261
玲珑,苍梧,0.411853,3.683410,2,22,35,0.001436,0.002285,0.000131
圣人,文章,0.411782,3.397353,4,25,82,0.001632,0.005354,0.000261
楼前,青楼,0.411664,3.396377,4,36,57,0.002350,0.003722,0.000261
秋天,蛾眉,0.411589,3.514161,3,36,38,0.002350,0.002481,0.000196
寒食,梨花,0.411284,3.226478,6,76,48,0.004962,0.003134,0.000392
云雨,巫峡,0.411249,3.226204,6,89,41,0.005811,0.002677,0.000392
月出,未央,0.411129,3.676937,2,25,31,0.001632,0.002024,0.000131
今已,大道,0.410841,3.674360,2,21,37,0.001371,0.002416,0.000131
江水,金陵,0.410196,3.384268,4,67,31,0.004375,0.002024,0.000261
山头,霓裳,0.410124,3.667946,2,34,23,0.002220,0.001502,0.000131
咫尺,朝廷,0.410124,3.667946,2,34,23,0.002220,0.001502,0.000131
明主,霓裳,0.410124,3.667946,2,34,23,0.002220,0.001502,0.000131
伤心,玲珑,0.410058,3.501088,3,63,22,0.004113,0.001436,0.000196
年华,未央,0.409299,3.494616,3,45,31,0.002938,0.002024,0.000196
咸阳,饮酒,0.409159,3.942921,1,27,11,0.001763,0.000718,0.000065
婵娟,承恩,0.408862,3.373255,4,60,35,0.003917,0.002285,0.000261
楼前,金谷,0.408546,3.488185,3,36,39,0.002350,0.002546,0.000196
古来,意气,0.408280,3.651458,2,53,15,0.003460,0.000979,0.000131
山头,草木,0.408246,3.277079,5,34,85,0.002220,0.005550,0.000326
意气,须臾,0.408116,3.932871,1,15,20,0.000979,0.001306,0.000065
叹息,欢娱,0.408116,3.932871,1,20,15,0.001306,0.000979,0.000065
公子,梨花,0.407848,3.136651,7,97,48,0.006333,0.003134,0.000457
衣冠,闭门,0.407719,3.646440,2,17,47,0.001110,0.003069,0.000131
圣人,圣朝,0.407579,3.645189,2,25,32,0.001632,0.002089,0.000131
竹林,萧索,0.407579,3.645189,2,25,32,0.001632,0.002089,0.000131
功名,夫子,0.407302,3.477558,3,43,33,0.002808,0.002155,0.000196
人生,叹息,0.407219,3.476853,3,71,20,0.004636,0.001306,0.000196
承恩,霓裳,0.406883,3.638958,2,35,23,0.002285,0.001502,0.000131
万年,人皆,0.406883,3.638958,2,23,35,0.001502,0.002285,0.000131
逶迤,龙门,0.406741,3.919626,1,8,38,0.000522,0.002481,0.000065
咸阳,忆昔,0.406190,3.632766,2,27,30,0.001763,0.001959,0.000131
日晚,秋日,0.406190,3.632766,2,27,30,0.001763,0.001959,0.000131
巫山,阳台,0.406190,3.632766,2,27,30,0.001763,0.001959,0.000131
清净,路难,0.405915,3.630300,2,29,28,0.001893,0.001828,0.000131
梨花,行乐,0.405581,3.462867,3,48,30,0.003134,0.001959,0.000196
千门,南宫,0.405228,3.624161,2,43,19,0.002808,0.001241,0.000131
南宫,御沟,0.405228,3.624161,2,19,43,0.001241,0.002808,0.000131
云飞,相对,0.405111,3.342310,4,38,57,0.002481,0.003722,0.000261
才子,竹林,0.404770,3.455947,3,58,25,0.003787,0.001632,0.000196
万物,雨露,0.404287,3.451817,3,28,52,0.001828,0.003395,0.000196
未央,走马,0.404206,3.451131,3,31,47,0.002024,0.003069,0.000196
他乡,月出,0.404139,3.614417,2,33,25,0.002155,0.001632,0.000131
双阙,逶迤,0.404046,3.893650,1,39,8,0.002546,0.000522,0.000065
溪水,逶迤,0.404046,3.893650,1,39,8,0.002546,0.000522,0.000065
万国,尚书,0.404046,3.893650,1,26,12,0.001698,0.000783,0.000065
今年,朝廷,0.403733,3.610787,2,36,23,0.002350,0.001502,0.000131
意气,自言,0.403053,3.884081,1,15,21,0.000979,0.001371,0.000065
圣人,蓬莱,0.402768,3.438852,3,25,59,0.001632,0.003852,0.000196
东方,未央,0.402524,3.599976,2,27,31,0.001763,0.002024,0.000131
心事,罗衣,0.402372,3.435468,3,37,40,0.002416,0.002612,0.000196
宛转,鹦鹉,0.402214,3.434118,3,19,78,0.001241,0.005093,0.000196
山路,杜陵,0.402214,3.434118,3,39,38,0.002546,0.002481,0.000196
家贫,雨雪,0.402214,3.434118,3,38,39,0.002481,0.002546,0.000196
两相,窈窕,0.402124,3.596399,2,30,28,0.001959,0.001828,0.000131
宫中,窈窕,0.402124,3.596399,2,30,28,0.001959,0.001828,0.000131
万物,秋日,0.402124,3.596399,2,28,30,0.001828,0.001959,0.000131
世上,叹息,0.402124,3.596399,2,42,20,0.002742,0.001306,0.000131
世事,鬼神,0.402124,3.596399,2,28,30,0.001828,0.001959,0.000131
九衢,双阙,0.401962,3.316335,4,57,39,0.003722,0.002546,0.000261
同心,逶迤,0.401419,3.868332,1,40,8,0.002612,0.000522,0.000065
罗衣,逶迤,0.401419,3.868332,1,40,8,0.002612,0.000522,0.000065
瑶池,逶迤,0.401419,3.868332,1,40,8,0.002612,0.000522,0.000065
光辉,玉堂,0.401113,3.424715,3,34,44,0.002220,0.002873,0.000196
对酒,看花,0.401039,3.308717,4,28,80,0.001828,0.005223,0.000261
城中,朝廷,0.400669,3.583388,2,37,23,0.002416,0.001502,0.000131
壮士,大道,0.400669,3.583388,2,23,37,0.001502,0.002416,0.000131
花前,萧索,0.400488,3.419382,3,47,32,0.003069,0.002089,0.000196
仙人,走马,0.400176,3.301599,4,48,47,0.003134,0.003069,0.000261
双阙,玲珑,0.399753,3.575196,2,39,22,0.002546,0.001436,0.000131
叶落,黄叶,0.399533,3.296294,4,42,54,0.002742,0.003526,0.000261
千金,宁知,0.399493,3.572868,2,43,20,0.002808,0.001306,0.000131
北斗,千门,0.399493,3.572868,2,20,43,0.001306,0.002808,0.000131
宁知,鱼龙,0.399493,3.572868,2,20,43,0.001306,0.002808,0.000131
相知,老去,0.398974,3.568228,2,32,27,0.002089,0.001763,0.000131
巫山,昔时,0.398974,3.568228,2,27,32,0.001763,0.002089,0.000131
明月,月夜,0.398928,2.791534,14,263,50,0.017172,0.003265,0.000914
中原,太平,0.398526,3.126395,6,48,84,0.003134,0.005484,0.000392
万物,蛟龙,0.398458,3.563609,2,28,31,0.001828,0.002024,0.000131
两相,饮酒,0.398225,3.837561,1,30,11,0.001959,0.000718,0.000065
送客,黄鹤,0.398225,3.837561,1,15,22,0.000979,0.001436,0.000065
无力,欢娱,0.398200,3.561307,2,58,15,0.003787,0.000979,0.000131
出入,相寻,0.398072,3.560159,2,13,67,0.000849,0.004375,0.000131
夜长,江城,0.397717,3.395728,3,35,44,0.002285,0.002873,0.000196
九重,南宫,0.397687,3.556720,2,46,19,0.003003,0.001241,0.000131
北阙,霓裳,0.397687,3.556720,2,38,23,0.002481,0.001502,0.000131
万年,九天,0.397687,3.556720,2,23,38,0.001502,0.002481,0.000131
丈夫,苍梧,0.397560,3.555577,2,25,35,0.001632,0.002285,0.000131
水清,老人,0.397560,3.555577,2,35,25,0.002285,0.001632,0.000131
微风,风起,0.397543,3.057402,7,42,120,0.002742,0.007835,0.000457
单于,闻道,0.396922,3.549879,2,22,40,0.001436,0.002612,0.000131
宁知,玉堂,0.396922,3.549879,2,20,44,0.001306,0.002873,0.000131
无力,罗衣,0.396786,3.273625,4,58,40,0.003787,0.002612,0.000261
尚书,紫微,0.396356,3.819542,1,12,28,0.000783,0.001828,0.000065
淹留,逶迤,0.396356,3.819542,1,42,8,0.002742,0.000522,0.000065
相随,青楼,0.395864,3.177688,5,56,57,0.003656,0.003722,0.000326
相对,相随,0.395864,3.177688,5,57,56,0.003722,0.003656,0.000326
东流,日夜,0.395745,3.265041,4,78,30,0.005093,0.001959,0.000261
南宫,闭门,0.395283,3.535214,2,19,47,0.001241,0.003069,0.000131
万物,庭前,0.394908,3.531860,2,28,32,0.001828,0.002089,0.000131
两相,宫中,0.394410,3.527406,2,30,30,0.001959,0.001959,0.000131
婵娟,意气,0.394410,3.527406,2,60,15,0.003917,0.000979,0.000131
宫中,白露,0.394410,3.527406,2,30,30,0.001959,0.001959,0.000131
圣人,风波,0.394410,3.527406,2,25,36,0.001632,0.002350,0.000131
年华,须臾,0.394410,3.527406,2,45,20,0.002938,0.001306,0.000131
丈夫,富贵,0.394410,3.527406,2,25,36,0.001632,0.002350,0.000131
月满,霓裳,0.394196,3.365665,3,69,23,0.004505,0.001502,0.000196
月满,风月,0.394106,3.030969,7,69,75,0.004505,0.004897,0.000457
春来,罗衣,0.394005,3.162763,5,81,40,0.005289,0.002612,0.000326
宫中,弟子,0.393975,3.363776,3,30,53,0.001959,0.003460,0.000196
楼上,走马,0.393890,3.161837,5,69,47,0.004505,0.003069,0.000326
花开,花落,0.393789,2.615123,20,135,166,0.008814,0.010838,0.001306
承恩,歌舞,0.393691,3.248092,4,35,68,0.002285,0.004440,0.000261
意气,朝廷,0.393613,3.793109,1,15,23,0.000979,0.001502,0.000065
客心,送客,0.393613,3.793109,1,23,15,0.001502,0.000979,0.000065
桃源,芳树,0.393613,3.793109,1,23,15,0.001502,0.000979,0.000065
九衢,对酒,0.393534,3.360010,3,57,28,0.003722,0.001828,0.000196
相对,紫微,0.393534,3.360010,3,57,28,0.003722,0.001828,0.000196
山头,月色,0.393387,3.358757,3,34,47,0.002220,0.003069,0.000196
头白,扬州,0.393387,3.358757,3,47,34,0.003069,0.002220,0.000196
双阙,阙下,0.393314,3.358132,3,39,41,0.002546,0.002677,0.000196
同心,白马,0.393241,3.357507,3,40,40,0.002612,0.002612,0.000196
万国,汉宫,0.393174,3.516356,2,26,35,0.001698,0.002285,0.000131
微雨,怜君,0.393081,3.243063,4,52,46,0.003395,0.003003,0.000261
九重,春色,0.392384,3.017724,7,46,114,0.003003,0.007443,0.000457
万国,东南,0.392366,3.350035,3,26,62,0.001698,0.004048,0.000196
光辉,远近,0.392196,3.507603,2,34,27,0.002220,0.001763,0.000131
天寒,日晚,0.392196,3.507603,2,34,27,0.002220,0.001763,0.000131
罗衣,霓裳,0.391952,3.505427,2,40,23,0.002612,0.001502,0.000131
北斗,次第,0.391952,3.505427,2,20,46,0.001306,0.003003,0.000131
万年,瑶池,0.391952,3.505427,2,23,40,0.001502,0.002612,0.000131
瑶池,霓裳,0.391952,3.505427,2,40,23,0.002612,0.001502,0.000131
太平,时节,0.391828,2.873693,10,84,103,0.005484,0.006725,0.000653
万户,富贵,0.391786,3.345084,3,45,36,0.002938,0.002350,0.000196
垂杨,旧游,0.391719,3.144413,5,55,60,0.003591,0.003917,0.000326
感激,携手,0.391467,3.501088,2,22,42,0.001436,0.002742,0.000131
北风,自言,0.391467,3.501088,2,44,21,0.002873,0.001371,0.000131
太平,饮酒,0.391467,3.501088,2,84,11,0.005484,0.000718,0.000131
思君,朝朝,0.391346,3.500007,2,25,37,0.001632,0.002416,0.000131
心事,河汉,0.391346,3.500007,2,37,25,0.002416,0.001632,0.000131
圣人,所以,0.391346,3.500007,2,25,37,0.001632,0.002416,0.000131
所以,文字,0.391346,3.500007,2,37,25,0.002416,0.001632,0.000131
佳期,朝朝,0.391209,3.340158,3,44,37,0.002873,0.002416,0.000196
佳期,心事,0.391209,3.340158,3,44,37,0.002873,0.002416,0.000196
凤凰,罗衣,0.390917,3.066704,6,107,40,0.006986,0.002612,0.000392
圣人,日月,0.390779,3.136866,5,25,133,0.001632,0.008684,0.000326
鱼龙,黄花,0.390778,3.336479,3,43,38,0.002808,0.002481,0.000196
