phrase,degree,degree_centrality,betweenness,closeness,eigenvector,pagerank,frequency,probability,degree_centrality_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,avg_rank
所以,64,0.09682299546142209,0.0062075367899876235,1.4486251977066575,0.11894456179627835,0.003481446628240387,16,0.00313,20.0,33.0,24.0,14.0,21.0,22.4
千金,61,0.09228441754916793,0.008424028484542859,1.4492113903551447,0.09800946298147648,0.0031588413071619538,32,0.00626,23.0,18.0,22.0,22.0,29.0,22.8
罗衣,68,0.10287443267776097,0.00559070279191308,1.439673912508442,0.09829671814819779,0.0037657179368915422,27,0.005282,15.5,39.0,26.0,21.0,13.0,22.9
自言,60,0.0907715582450832,0.006753366821445493,1.468825425838323,0.08902421594006527,0.003201355314694938,26,0.005086,25.5,29.0,12.0,25.0,28.0,23.9
可惜,66,0.09984871406959153,0.007160867372667676,1.4250121873035502,0.07650394189517712,0.00365837519326434,10,0.001956,17.5,24.0,36.0,40.0,16.0,26.7
多少,61,0.09228441754916793,0.012723725257764596,1.462564749163076,0.05676616524272534,0.0033673055959109284,13,0.002543,23.0,3.0,18.0,73.0,24.0,28.2
尘埃,57,0.08623298033282904,0.005497649937891995,1.4556242348627373,0.0941586380773954,0.003087596213950542,22,0.004304,30.0,40.0,20.0,24.0,32.0,29.2
风飘,69,0.1043872919818457,0.004133620623787038,1.4667846396448543,0.13044780309931459,0.003622730324672246,20,0.003912,14.0,93.0,15.0,10.0,18.0,30.0
行乐,68,0.10287443267776097,0.0039941777838903405,1.4651171466554092,0.12822979528208378,0.0036501111026627595,24,0.004695,15.5,99.0,17.0,11.0,17.0,31.9
佳人,57,0.08623298033282904,0.004853374898760678,1.4486306075142998,0.09460394916018533,0.003059944674036789,28,0.005477,30.0,67.0,23.0,23.0,34.0,35.4
咸阳,52,0.07866868381240545,0.007539082198688855,1.4377326973633313,0.07282414359133686,0.0027790073114718965,37,0.007238,38.5,21.0,28.0,45.0,45.0,35.5
紫微,55,0.08320726172465961,0.004865600024450251,1.4384145988401391,0.10950862572887991,0.0028798103402979253,24,0.004695,33.0,65.0,27.0,15.0,40.0,36.0
公卿,57,0.08623298033282904,0.008360075795779276,1.461980446487059,0.050909236801253976,0.003094916440557395,22,0.004304,30.0,19.0,19.0,85.0,31.0,36.8
风月,62,0.09379727685325265,0.006901847522119835,1.3721519592655786,0.07147728438305188,0.0036188063913726387,7,0.001369,21.0,27.0,73.0,50.0,19.0,38.0
零落,52,0.07866868381240545,0.004983266859212397,1.4355380260460413,0.10130236878251368,0.0027096225838455007,21,0.004108,38.5,61.0,30.0,18.0,50.0,39.5
圣人,51,0.07715582450832073,0.005133428514669057,1.4494194938975338,0.08185171892403252,0.0027271871847657806,23,0.004499,41.5,56.0,21.0,33.0,48.0,39.9
满地,57,0.08623298033282904,0.008460551047540458,1.4293423714248261,0.04622721846928693,0.0032305249587666826,12,0.002347,30.0,17.0,33.0,97.0,26.0,40.6
婵娟,57,0.08623298033282904,0.004499533917083084,1.4064235974338544,0.07687085303809015,0.003228793344987492,15,0.002934,30.0,77.0,46.0,39.0,27.0,43.8
古今,50,0.07564296520423601,0.004854138969116276,1.4302462757073975,0.082241830607126,0.0026935932989908683,20,0.003912,44.5,66.0,32.0,30.0,51.0,44.7
自古,49,0.07413010590015129,0.005748101285166339,1.4362632405952065,0.0670665224155842,0.002605023504367073,32,0.00626,47.5,38.0,29.0,58.0,58.0,46.1
君心,53,0.08018154311649017,0.005209049649291707,1.389752131357824,0.07061702405279698,0.0029971127602706647,17,0.003326,36.0,52.0,55.0,53.0,36.0,46.4
庭前,51,0.07715582450832073,0.004399440700499702,1.4278956608255537,0.0995395379255438,0.0026349943851165206,17,0.003326,41.5,83.0,35.0,20.0,54.0,46.7
萧索,47,0.07110438729198185,0.007081022020507649,1.4129765798191336,0.06761942291487005,0.002613095705710022,24,0.004695,53.5,25.0,42.0,57.0,57.0,46.9
猿声,53,0.08018154311649017,0.009385774756425286,1.41520575379925,0.0438864087876942,0.0028763065733426545,13,0.002543,36.0,12.0,39.0,110.0,41.0,47.6
梦魂,54,0.0816944024205749,0.0052581029661211195,1.3888935932435542,0.06329190559050003,0.0030609621840350155,13,0.002543,34.0,48.0,58.0,67.0,33.0,48.0
巫山,48,0.07261724659606657,0.0054569904796833695,1.4330598761684505,0.06976083541477138,0.002562154615139018,42,0.008216,51.0,44.0,31.0,54.0,63.0,48.6
朱门,48,0.07261724659606657,0.007561916987030451,1.3945179659093436,0.048171561267688415,0.0027398411051285875,17,0.003326,51.0,20.0,53.0,90.0,46.0,52.0
断肠,48,0.07261724659606657,0.004631488867494918,1.421050533212665,0.07230779371151401,0.0026571074690687224,29,0.005673,51.0,73.0,38.0,47.0,53.0,52.4
无情,51,0.07715582450832073,0.004402344167850974,1.396929868112343,0.06958191758743869,0.002851825263888565,18,0.003521,41.5,82.0,50.0,55.0,42.0,54.1
阳台,46,0.06959152798789713,0.005077056495362092,1.4112292540813058,0.07820842355341705,0.002401430732349437,30,0.005869,57.0,57.0,43.0,37.0,77.0,54.2
人心,49,0.07413010590015129,0.003921320037053773,1.4291882157961342,0.08185262086490215,0.0026143392002315764,26,0.005086,47.5,104.0,34.0,32.0,56.0,54.7
池塘,60,0.0907715582450832,0.009780482586836595,1.3711275693667906,0.034301401644533505,0.003805953512235732,7,0.001369,25.5,10.0,76.0,159.0,12.0,56.5
黄鹤,46,0.06959152798789713,0.004017099894558291,1.4148590167799646,0.08831909791994806,0.002448209929415719,38,0.007433,57.0,98.0,40.0,26.0,73.0,58.8
万事,44,0.06656580937972768,0.005759180305322515,1.3977816933851157,0.05502322724552239,0.002411314074055766,40,0.007825,67.0,37.0,49.0,75.0,76.0,60.8
万户,45,0.0680786686838124,0.0066411412591442865,1.379894295880012,0.04659697867915291,0.002562970140994065,26,0.005086,62.0,30.0,64.0,94.0,62.0,62.4
碧云,45,0.0680786686838124,0.005136310151438744,1.387864641750458,0.052226144354338914,0.002588070413709394,18,0.003521,62.0,55.0,60.0,80.0,60.0,63.4
扬州,45,0.0680786686838124,0.008780620119500605,1.401279824690863,0.039669153970539925,0.0025732195115805547,16,0.00313,62.0,15.0,48.0,133.0,61.0,63.8
窈窕,41,0.06202723146747353,0.0062630956201304155,1.4065746948543127,0.05396414106284746,0.002217247451839899,23,0.004499,83.5,32.0,45.0,76.0,96.0,66.5
瑶池,45,0.0680786686838124,0.0052769755039044,1.3809350892693895,0.04349535783919444,0.0026244562799152284,13,0.002543,62.0,47.0,62.0,111.0,55.0,67.4
汉宫,59,0.08925869894099848,0.0034726997661944712,1.3371478932805072,0.08146044703215864,0.00350292393036863,20,0.003912,27.0,129.0,130.0,35.0,20.0,68.2
富贵,42,0.06354009077155824,0.006347896514311038,1.3934350674162648,0.04731116903176639,0.0022739854784004474,47,0.009194,78.5,31.0,54.0,91.0,87.0,68.3
功名,46,0.06959152798789713,0.006930882195632574,1.3889463355599034,0.03520610081534574,0.0027275089798352897,25,0.00489,57.0,26.0,57.0,156.0,47.0,68.6
千秋,39,0.059001512859304085,0.0061964577698314476,1.414529855076751,0.058805962774106435,0.002060675402094378,30,0.005869,93.0,34.0,41.0,71.0,116.0,71.0
未央,43,0.06505295007564296,0.0046836603190612254,1.379274658821024,0.06373492632774952,0.002293093701125827,26,0.005086,72.5,68.0,65.0,65.0,85.0,71.1
今已,42,0.06354009077155824,0.004163912374956246,1.4237204434747455,0.06696480425646562,0.002210549838054234,26,0.005086,78.5,91.0,37.0,59.0,97.0,72.5
时节,51,0.07715582450832073,0.005224713091581473,1.340075927728939,0.04181376219951192,0.003130356373552647,8,0.001565,41.5,50.0,123.0,121.0,30.0,73.1
歌舞,46,0.06959152798789713,0.003747765094209875,1.3792350434437337,0.06949413187706807,0.0024728933405899953,37,0.007238,57.0,117.0,66.0,56.0,71.0,73.4
玉树,53,0.08018154311649017,0.002180656794877673,1.4091913591813963,0.08636669364720138,0.0028891596773931985,20,0.003912,36.0,226.0,44.0,29.0,38.0,74.6
云飞,46,0.06959152798789713,0.0034248689619340153,1.3789252528491531,0.07199240695376193,0.002505409334590448,23,0.004499,57.0,131.0,67.0,49.0,69.0,74.6
生死,49,0.07413010590015129,0.003426855544858571,1.3730242503003018,0.0444754533217909,0.002886404394931778,20,0.003912,47.5,130.0,71.0,106.0,39.0,78.7
北阙,43,0.06505295007564296,0.003848622381148856,1.3683037151677382,0.06654064504557934,0.002384728114582997,21,0.004108,72.5,108.0,78.0,60.0,78.0,79.3
青楼,61,0.09228441754916793,0.0017791378230107428,1.4036309035024968,0.09966748792330803,0.0033169788461040925,21,0.004108,23.0,285.0,47.0,19.0,25.0,79.8
笙歌,44,0.06656580937972768,0.004473255354495899,1.3578089049614845,0.04583267535263032,0.0025031853850045493,15,0.002934,67.0,80.0,88.0,99.0,70.0,80.8
青松,43,0.06505295007564296,0.00309081740246642,1.3888478847251045,0.08205955834954363,0.002249043923752537,32,0.00626,72.5,150.0,59.0,31.0,92.0,80.9
世间,49,0.07413010590015129,0.0035521630831766987,1.3425766792562173,0.04664879701932805,0.003003012625037274,9,0.001761,47.5,125.0,121.0,92.0,35.0,84.1
莲花,38,0.057488653555219364,0.003948715597732239,1.3895266428448125,0.07072776130490922,0.0020836170230504533,22,0.004304,102.5,103.0,56.0,52.0,109.0,84.5
子孙,43,0.06505295007564296,0.005470361710906341,1.37113353359959,0.03244844192682729,0.002512692820662016,21,0.004108,72.5,42.0,75.0,175.0,68.0,86.5
秋草,38,0.057488653555219364,0.004344504041932181,1.3805969669955556,0.0646757817803055,0.002018004632236583,42,0.008216,102.5,86.0,63.0,62.0,123.0,87.3
九重,44,0.06656580937972768,0.0037534192148413023,1.3772484309889983,0.040970592098047806,0.0025227941388799692,16,0.00313,67.0,114.0,70.0,125.0,66.0,88.4
明年,39,0.059001512859304085,0.0034209067113756975,1.385637523282143,0.07223976140682198,0.0020804290568001782,22,0.004304,93.0,132.0,61.0,48.0,110.0,88.8
阑干,47,0.07110438729198185,0.0068177997830040195,1.315989400021937,0.03426529350173127,0.002952786143841876,13,0.002543,53.5,28.0,170.0,160.0,37.0,89.7
绮罗,44,0.06656580937972768,0.003033282904689864,1.3503101764616798,0.05166836856697918,0.0025286487472842433,13,0.002543,67.0,155.0,103.0,83.0,65.0,94.6
青天,37,0.05597579425113464,0.004877825150139825,1.363326795077902,0.045820230126356984,0.001995643621271754,59,0.011541,109.0,63.0,81.0,100.0,130.0,96.6
柳色,42,0.06354009077155824,0.002960390592765782,1.3553297292812523,0.064034444495757,0.002249765331308281,26,0.005086,78.5,159.0,95.0,63.0,91.0,97.3
怜君,39,0.059001512859304085,0.004133697030822598,1.3555256548333727,0.043485113940969794,0.0021658698145832263,16,0.00313,93.0,92.0,94.0,112.0,100.0,98.2
南国,34,0.05143721633888049,0.005807851586974128,1.3780248400964783,0.045881996670045784,0.0018946456998760958,29,0.005673,129.0,36.0,69.0,98.0,159.0,98.2
叹息,35,0.05295007564296521,0.00521630831766989,1.3623650200014867,0.051642373231179914,0.0019017872654754255,39,0.007629,118.0,51.0,83.0,84.0,158.0,98.8
忆昔,38,0.057488653555219364,0.005044392487660265,1.3951037077251232,0.030436956334740375,0.00218426545417461,27,0.005282,102.5,58.0,52.0,190.0,99.0,100.3
古来,39,0.059001512859304085,0.002555815339476459,1.3963703880439582,0.0734226367621548,0.0020165068902179037,44,0.008607,93.0,192.0,51.0,44.0,124.0,100.8
含情,38,0.057488653555219364,0.003507082932196397,1.3704620061085326,0.045321903795604045,0.0020950056637360536,19,0.003717,102.5,126.0,77.0,102.0,108.0,103.1
天外,37,0.05597579425113464,0.0031907578049786825,1.3561735528327927,0.08025819465644195,0.0019521211593089714,18,0.003521,109.0,144.0,92.0,36.0,141.0,104.4
同心,38,0.057488653555219364,0.0037676309234554316,1.348954746292683,0.0450615948165018,0.0021322159390546555,17,0.003326,102.5,112.0,106.0,103.0,102.0,105.1
半夜,42,0.06354009077155824,0.002368618102354865,1.3726073294623233,0.04623254318989813,0.002448774410827009,10,0.001956,78.5,208.0,72.0,96.0,72.0,105.3
宫中,50,0.07564296520423601,0.0019606045324653495,1.3359432368915507,0.07278140327037903,0.00280143931626869,33,0.006455,44.5,261.0,131.0,46.0,44.0,105.3
走马,38,0.057488653555219364,0.00438652791149009,1.3642310068090668,0.037345705654461554,0.002058697951949697,42,0.008216,102.5,84.0,80.0,144.0,117.0,105.5
弟子,39,0.059001512859304085,0.0052567458316323664,1.3571654933844362,0.027760746119370842,0.002257877538079098,15,0.002934,93.0,49.0,89.0,213.0,90.0,106.8
愁人,39,0.059001512859304085,0.00401786396491389,1.3444747262234014,0.03800202244271097,0.0022651875019851953,12,0.002347,93.0,97.0,115.0,142.0,88.0,107.0
千门,39,0.059001512859304085,0.0025879062944115894,1.352123436113527,0.06651697111477742,0.0022009488608854184,33,0.006455,93.0,187.0,100.0,61.0,98.0,107.8
仙人,34,0.05143721633888049,0.004666941731994682,1.3604864137813182,0.05390703301658923,0.0018329016696285365,53,0.010368,129.0,71.0,85.0,77.0,177.0,107.8
蛾眉,44,0.06656580937972768,0.0017535414660981984,1.3784765049722139,0.07784682178225841,0.0023327088356505992,37,0.007238,67.0,288.5,68.0,38.0,82.0,108.7
无力,42,0.06354009077155824,0.0038746007732392,1.315394766227704,0.03999105831557544,0.0025462847778551395,8,0.001565,78.5,107.0,172.0,131.0,64.0,110.5
昔年,39,0.059001512859304085,0.003990357432112348,1.3478273150104563,0.0328569428793787,0.002285126117491201,12,0.002347,93.0,100.0,107.0,172.0,86.0,111.6
早晚,38,0.057488653555219364,0.003958648512355018,1.346839823430807,0.03372034390411763,0.0022649149004811764,20,0.003912,102.5,101.0,109.0,163.0,89.0,112.9
门前,35,0.05295007564296521,0.005024259233790246,1.3623912493342112,0.03344788247948486,0.0019383278965864593,30,0.005869,118.0,59.0,82.0,164.0,145.0,113.6
寻常,43,0.06505295007564296,0.0031380369504423965,1.305522862785453,0.04289154428642962,0.002720972959765082,7,0.001369,72.5,148.0,192.0,116.0,49.0,115.5
黄叶,41,0.06202723146747353,0.004888980577331561,1.3118114178327311,0.03095771117024357,0.002514188940457964,12,0.002347,83.5,62.0,184.0,183.0,67.0,115.9
春雨,41,0.06202723146747353,0.005465166032488271,1.3441392585860434,0.023091530323436256,0.002435281804248917,11,0.002152,83.5,43.0,116.0,265.0,75.0,116.5
风光,45,0.0680786686838124,0.0020179098091352254,1.331158844077484,0.05374667037430629,0.002670070093867277,11,0.002152,62.0,250.0,141.0,78.0,52.0,116.6
黄河,35,0.05295007564296521,0.003105945995507267,1.353802202743505,0.05931532412789921,0.0019096492197579235,48,0.00939,118.0,149.0,98.0,70.0,151.0,117.2
自怜,40,0.060514372163388806,0.0025684225003438322,1.3431420361425703,0.0425243415667016,0.002343851068228371,20,0.003912,86.5,189.0,119.0,118.0,81.0,118.7
独行,43,0.06505295007564296,0.003910512079952322,1.3039398952278574,0.030570917063471374,0.002810016090834356,11,0.002152,72.5,106.0,196.0,189.0,43.0,121.3
日晚,41,0.06202723146747353,0.002526016595608124,1.323381167930009,0.04545058396861646,0.0023507330245270486,25,0.00489,83.5,195.0,159.0,101.0,79.0,123.5
大道,39,0.059001512859304085,0.002837757300692248,1.3306921905051392,0.03972911951835676,0.002303003749052241,27,0.005282,93.0,169.0,142.0,132.0,84.0,124.0
楼前,39,0.059001512859304085,0.004126743990586653,1.3435455205275646,0.025161223778589866,0.0023483386302713713,11,0.002152,93.0,94.0,118.0,240.0,80.0,125.0
殷勤,34,0.05143721633888049,0.0034804168767860145,1.3571060174485277,0.04080135300205605,0.0019038161882986946,21,0.004108,129.0,128.0,90.0,127.0,155.0,125.8
翡翠,42,0.06354009077155824,0.0015089297993987863,1.3546770872007896,0.07388044562800623,0.002326077466597218,26,0.005086,78.5,331.0,96.0,43.0,83.0,126.3
憔悴,34,0.05143721633888049,0.0030763764727456105,1.356737892580345,0.043446759705221334,0.0018704939184649183,32,0.00626,129.0,152.0,91.0,113.0,165.0,130.0
承恩,35,0.05295007564296521,0.0036032029829306685,1.3352174321899475,0.03652591746153798,0.0020003167237748875,23,0.004499,118.0,124.0,133.0,149.0,128.0,130.4
人世,37,0.05597579425113464,0.003639820145115154,1.349287854545822,0.027343341284670405,0.0021027151493333263,15,0.002934,109.0,122.0,105.0,218.0,106.0,132.0
日月,33,0.049924357034795766,0.003667537706872049,1.3473476843214847,0.04009957415779365,0.0018422965324254139,61,0.011933,142.0,119.0,108.0,129.0,171.0,133.8
闻说,37,0.05597579425113464,0.0032157429056067486,1.3317614384506404,0.029612754078747413,0.0022361203483110682,13,0.002543,109.0,140.0,139.0,194.0,93.0,135.0
鱼龙,34,0.05143721633888049,0.004258164091749569,1.3449128744788073,0.027885830067467334,0.0019697759207517413,20,0.003912,129.0,88.0,114.0,210.0,135.0,135.2
蓬莱,34,0.05143721633888049,0.0020545851862039458,1.3716224130091128,0.06066924678321914,0.001833684428167668,42,0.008216,129.0,238.0,74.0,69.0,176.0,137.2
行路,32,0.048411497730711045,0.00375005730527667,1.3609893759419176,0.04009534429517451,0.0017500995801182494,44,0.008607,157.0,115.0,84.0,130.0,202.0,137.6
夜月,36,0.05446293494704993,0.004525970751386788,1.3329235752841688,0.023321088104159428,0.002103769730946883,13,0.002543,113.0,75.0,136.0,262.0,105.0,138.2
双阙,34,0.05143721633888049,0.004474894467330169,1.3375502332824194,0.02738943631674637,0.0019628752182588886,15,0.002934,129.0,79.0,129.0,217.0,137.0,138.2
人皆,36,0.05446293494704993,0.001574749002888186,1.3541672656876442,0.07429857128892933,0.001991394248530734,25,0.00489,113.0,313.0,97.0,41.0,131.0,139.0
消息,32,0.048411497730711045,0.005307996760341693,1.3533504220747807,0.026742604568892964,0.001831020663763528,31,0.006064,157.0,46.0,99.0,222.0,178.0,140.4
肠断,35,0.05295007564296521,0.0021936459909228444,1.3454194061565028,0.04095016387157184,0.00200144347351813,33,0.006455,118.0,224.0,112.0,126.0,127.0,141.4
意气,32,0.048411497730711045,0.0032709851923165088,1.3384959886348449,0.041055893015935395,0.00186226656075026,39,0.007629,157.0,137.0,126.0,123.0,168.0,142.2
飘飖,32,0.048411497730711045,0.004176408563700546,1.3347490612094979,0.03336160808692892,0.001881881815769354,40,0.007825,157.0,90.0,134.0,167.0,163.0,142.2
路长,31,0.046898638426626324,0.0025986032793899666,1.3663595232399959,0.06344416010432727,0.00168638937619684,23,0.004499,173.0,186.0,79.0,66.0,222.0,145.2
月出,30,0.0453857791225416,0.004681650086339949,1.3436925428505433,0.042485750216097046,0.001647323331544543,30,0.005869,189.0,69.0,117.0,119.0,234.0,145.6
咫尺,33,0.049924357034795766,0.005486789223551705,1.307882791620219,0.026663520665359316,0.0019750549141673637,28,0.005477,142.0,41.0,189.0,223.0,133.0,145.6
日斜,32,0.048411497730711045,0.004877737827813469,1.3465795364109239,0.026104388535605507,0.0018453928764929955,17,0.003326,157.0,64.0,110.0,229.0,170.0,146.0
苍苔,33,0.049924357034795766,0.003912040220663519,1.3286879561419926,0.030790166862227356,0.0019082043315771721,20,0.003912,142.0,105.0,147.0,185.0,153.0,146.4
男儿,35,0.05295007564296521,0.003138036950442397,1.3244732843258984,0.029295953703542255,0.0020702247603158162,36,0.007042,118.0,147.0,155.0,200.0,114.0,146.8
造化,32,0.048411497730711045,0.0028751967481165665,1.3384863315648892,0.04437446260778127,0.0018004774676310233,35,0.006847,157.0,166.0,127.0,107.0,186.0,148.6
镜中,32,0.048411497730711045,0.0021716407646816117,1.3498880141276461,0.07402643106484944,0.0017123965802026387,18,0.003521,157.0,229.0,104.0,42.0,214.0,149.2
满眼,35,0.05295007564296521,0.0029983648894390197,1.3163784322327188,0.029594537810010306,0.0020493897758007916,15,0.002934,118.0,156.0,169.0,195.0,118.0,151.2
中原,33,0.049924357034795766,0.005146013844954844,1.3507682985143172,0.0213524167488894,0.0018583701126704021,35,0.006847,142.0,54.0,102.0,290.0,169.0,151.4
陌上,37,0.05597579425113464,0.001957548251042956,1.3276028051174746,0.03814115231942036,0.0021634245766192833,21,0.004108,109.0,262.0,149.0,140.0,101.0,152.2
逶迤,32,0.048411497730711045,0.0034841608215284464,1.326874789366155,0.036991220618732785,0.0018064804394391505,39,0.007629,157.0,127.0,150.0,147.0,183.0,152.8
八月,32,0.048411497730711045,0.002457708705817632,1.357840836193802,0.03554096144727455,0.0018354316232729985,26,0.005086,157.0,197.0,87.0,153.0,175.0,153.8
梨花,39,0.059001512859304085,0.0013004477452283805,1.3267552447006155,0.06396639216786143,0.0022342791925910378,25,0.00489,93.0,380.0,151.0,64.0,94.0,156.4
十里,32,0.048411497730711045,0.005348110454010605,1.3339706362912391,0.02229109653045468,0.0018693202353205175,17,0.003326,157.0,45.0,135.0,280.0,166.0,156.6
古木,34,0.05143721633888049,0.002928681673008451,1.3382884858149338,0.026264026492277416,0.001966392722667709,16,0.00313,129.0,163.0,128.0,227.0,136.0,156.6
玉堂,34,0.05143721633888049,0.0025283088066749186,1.3126100575625979,0.034348655625759894,0.002009870994481369,19,0.003717,129.0,194.0,182.0,157.0,125.0,157.4
老去,33,0.049924357034795766,0.004384133824375881,1.302879064114176,0.024437974260375674,0.001980589630869887,15,0.002934,142.0,85.0,198.0,248.0,132.0,161.0
心事,32,0.048411497730711045,0.0026261098121915065,1.3581015106789762,0.029280928882950114,0.0018217649337160396,19,0.003717,157.0,184.0,86.0,201.0,179.0,161.4
功成,32,0.048411497730711045,0.0029592444872323844,1.324272260503819,0.03749234379413864,0.0017840701122809803,33,0.006455,157.0,160.0,156.0,143.0,192.0,161.6
当年,32,0.048411497730711045,0.0033053683583184343,1.2977775326114804,0.031116938677313865,0.0019538700992634693,19,0.003717,157.0,135.0,207.0,182.0,140.0,164.2
帝城,33,0.049924357034795766,0.002868702150093981,1.325417520154006,0.03183904250985547,0.0018007500649183399,32,0.00626,142.0,167.0,154.0,176.0,184.0,164.6
独立,29,0.04387291981845688,0.0025649841837436394,1.345105646398404,0.051850817659910134,0.0016149288890677203,39,0.007629,206.5,190.0,113.0,82.0,242.0,166.7
垂杨,34,0.05143721633888049,0.002637570867525482,1.2815096964374564,0.03271042938434016,0.0020992497155250278,19,0.003717,129.0,182.0,244.0,173.0,107.0,167.0
英雄,31,0.046898638426626324,0.0036598970033160654,1.331396879348724,0.025964255243704326,0.0018420850277195366,25,0.00489,173.0,121.0,140.0,231.0,172.0,167.4
月光,31,0.046898638426626324,0.0033103348156298235,1.342305460070739,0.02786569145668927,0.001759713746332489,17,0.003326,173.0,134.0,122.0,211.0,199.0,167.8
鬼神,34,0.05143721633888049,0.0039523030899732865,1.310773432651542,0.020214568421174757,0.002040918713639627,15,0.002934,129.0,102.0,187.0,303.0,119.0,168.0
美人,33,0.049924357034795766,0.0019002429743730804,1.3158886289675948,0.056080899971169294,0.0018209975005632367,65,0.012715,142.0,274.0,171.0,74.0,180.0,168.2
有情,32,0.048411497730711045,0.0019663350601323375,1.3265777997751091,0.04332691998772801,0.0018899569437730917,22,0.004304,157.0,260.0,152.0,114.0,161.0,168.8
宫殿,31,0.046898638426626324,0.002132902397652776,1.3426144212672724,0.042232082361844725,0.0017470597901867895,21,0.004108,173.0,232.0,120.0,120.0,203.0,169.6
君恩,36,0.05446293494704993,0.0015052186005287368,1.2972307818247621,0.04504999424295725,0.002217892598416887,19,0.003717,113.0,332.0,210.0,104.0,95.0,170.8
辛苦,32,0.048411497730711045,0.0037657207475664365,1.3059168375364676,0.02545981189031384,0.0018904520399859216,18,0.003521,157.0,113.0,191.0,236.0,160.0,171.4
相忆,30,0.0453857791225416,0.002865263833493788,1.3287816230426253,0.03729780111382374,0.0017059067486821689,34,0.006651,189.0,168.0,145.0,145.0,216.0,172.6
衣冠,29,0.04387291981845688,0.003666009566160852,1.3287504161918688,0.035539625912807224,0.0016176851294554325,50,0.009781,206.5,120.0,146.0,154.0,241.0,173.5
故国,29,0.04387291981845688,0.004452936540682379,1.33026155747643,0.02649936989174909,0.0017126725228660928,23,0.004499,206.5,81.0,143.0,224.0,213.0,173.5
寒食,32,0.048411497730711045,0.0033657299164107034,1.2753324090253975,0.03139143229173372,0.0019493533154784106,21,0.004108,157.0,133.0,257.0,179.0,142.0,173.6
楚水,31,0.046898638426626324,0.002557343480187656,1.3111009645252099,0.040363040611010086,0.0017861896541243505,16,0.00313,173.0,191.0,186.0,128.0,191.0,173.8
鹦鹉,28,0.04236006051437216,0.002697932425617751,1.3461445729049235,0.04132118276391213,0.0016085899871455171,25,0.00489,221.0,177.0,111.0,122.0,244.0,175.0
松风,30,0.0453857791225416,0.002743012576598053,1.3357303840223238,0.029564935461249508,0.001800564767739986,27,0.005282,189.0,176.0,132.0,197.0,185.0,175.8
绿水,31,0.046898638426626324,0.0017535414660981984,1.3396119262200443,0.06288187687970745,0.0016737596044073646,39,0.007629,173.0,288.5,124.0,68.0,228.0,176.3
独自,33,0.049924357034795766,0.0023609773987988817,1.291966527504476,0.02966433404430388,0.0020360634558221303,12,0.002347,142.0,209.0,220.0,193.0,121.0,177.0
