词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
故国,游人,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
城中,管弦,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
桃源,清明,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
城中,春雨,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
九天,风光,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
九天,楼前,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
九天,叶落,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
参差,风光,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
台上,独行,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
圣人,独行,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
参差,逢人,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
白蘋,苦辛,0.352012,3.005957,1,11,23,0.002152,0.004499,0.000196
城中,夜雨,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
他年,苦辛,0.352012,3.005957,1,11,23,0.002152,0.004499,0.000196
九天,玉楼,0.352012,3.005957,1,23,11,0.004499,0.002152,0.000196
君心,对酒,0.351979,2.761694,2,17,38,0.003326,0.007433,0.000391
君心,山水,0.351979,2.761694,2,17,38,0.003326,0.007433,0.000391
心事,相忆,0.351979,2.761694,2,19,34,0.003717,0.006651,0.000391
春水,相对,0.351979,2.761694,2,34,19,0.006651,0.003717,0.000391
旌旗,未央,0.351936,2.618662,3,43,26,0.008412,0.005086,0.000587
百里,自言,0.351936,2.618662,3,43,26,0.008412,0.005086,0.000587
人心,百里,0.351936,2.618662,3,26,43,0.005086,0.008412,0.000587
落花,阳台,0.351893,2.51711,4,55,30,0.010759,0.005869,0.000782
出入,千门,0.351893,2.51711,4,50,33,0.009781,0.006455,0.000782
至今,风飘,0.351696,2.616874,3,56,20,0.010955,0.003912,0.000587
桃花,红粉,0.351696,2.616874,3,70,16,0.013693,0.00313,0.000587
月明,鸳鸯,0.351696,2.616874,3,35,32,0.006847,0.00626,0.000587
空山,闲居,0.351696,2.616874,3,56,20,0.010955,0.003912,0.000587
世人,阳春,0.351696,2.616874,3,56,20,0.010955,0.003912,0.000587
秋雨,空山,0.351696,2.616874,3,20,56,0.003912,0.010955,0.000587
暮雨,行乐,0.351585,2.758602,2,27,24,0.005282,0.004695,0.000391
秋来,衣裳,0.351585,2.758602,2,18,36,0.003521,0.007042,0.000391
大道,紫微,0.351585,2.758602,2,27,24,0.005282,0.004695,0.000391
山头,山路,0.351585,2.758602,2,24,27,0.004695,0.005282,0.000391
向东,暮雨,0.351585,2.758602,2,24,27,0.004695,0.005282,0.000391
丹砂,萧索,0.351585,2.758602,2,27,24,0.005282,0.004695,0.000391
山高,苍梧,0.351585,2.758602,2,18,36,0.003521,0.007042,0.000391
松风,青苔,0.351585,2.758602,2,27,24,0.005282,0.004695,0.000391
大道,故山,0.351585,2.758602,2,27,24,0.005282,0.004695,0.000391
男儿,秋来,0.351585,2.758602,2,36,18,0.007042,0.003521,0.000391
今朝,辛苦,0.351585,2.758602,2,36,18,0.007042,0.003521,0.000391
仙人,芙蓉,0.351508,2.37183,6,53,54,0.010368,0.010563,0.001174
春水,湘水,0.351456,2.61509,3,34,33,0.006651,0.006455,0.000587
功名,风霜,0.351192,2.755521,2,25,26,0.00489,0.005086,0.000391
绮罗,衣冠,0.351192,2.755521,2,13,50,0.002543,0.009781,0.000391
相随,眼前,0.351192,2.755521,2,26,25,0.005086,0.00489,0.000391
眼前,自言,0.351192,2.755521,2,25,26,0.00489,0.005086,0.000391
万户,春来,0.351192,2.755521,2,26,25,0.005086,0.00489,0.000391
万户,日晚,0.351192,2.755521,2,26,25,0.005086,0.00489,0.000391
万户,梨花,0.351192,2.755521,2,26,25,0.005086,0.00489,0.000391
未央,梨花,0.351192,2.755521,2,26,25,0.005086,0.00489,0.000391
南北,衣冠,0.351192,2.755521,2,13,50,0.002543,0.009781,0.000391
独坐,风霜,0.351192,2.755521,2,25,26,0.00489,0.005086,0.000391
八月,鹦鹉,0.351192,2.755521,2,26,25,0.005086,0.00489,0.000391
多病,眼前,0.351192,2.755521,2,26,25,0.005086,0.00489,0.000391
当时,青云,0.351144,2.268358,8,46,92,0.008998,0.017997,0.001565
秋日,连天,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
细雨,花枝,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
朱门,花枝,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
人世,城下,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
双阙,城下,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
夜深,高台,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
临风,十里,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
双飞,君心,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
双飞,朱门,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
双飞,庭前,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
庭前,高台,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
临风,梦里,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
君心,婵娟,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
人世,月光,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
人世,十里,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
君心,高台,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
到处,江山,0.35109,2.998082,1,5,51,0.000978,0.009977,0.000196
到处,离别,0.35109,2.998082,1,5,51,0.000978,0.009977,0.000196
细雨,鬼神,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
昔日,满眼,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
庭前,弟子,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
人世,同心,0.35109,2.998082,1,15,17,0.002934,0.003326,0.000196
月光,老去,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
十里,道士,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
日斜,高台,0.35109,2.998082,1,17,15,0.003326,0.002934,0.000196
君心,黄金,0.351054,2.432769,5,17,132,0.003326,0.025822,0.000978
归来,霓裳,0.350996,2.753984,2,93,7,0.018192,0.001369,0.000391
渭水,花飞,0.350996,2.753984,2,31,21,0.006064,0.004108,0.000391
渭水,青楼,0.350996,2.753984,2,31,21,0.006064,0.004108,0.000391
宫殿,消息,0.350996,2.753984,2,21,31,0.004108,0.006064,0.000391
北阙,消息,0.350996,2.753984,2,21,31,0.004108,0.006064,0.000391
人归,杨柳,0.350858,2.610644,3,23,49,0.004499,0.009585,0.000587
别离,风波,0.350668,2.430098,5,75,30,0.014671,0.005869,0.000978
九重,怜君,0.350632,2.994169,1,16,16,0.00313,0.00313,0.000196
所以,草绿,0.350632,2.994169,1,16,16,0.00313,0.00313,0.000196
怜君,草绿,0.350632,2.994169,1,16,16,0.00313,0.00313,0.000196
怜君,楚水,0.350632,2.994169,1,16,16,0.00313,0.00313,0.000196
楚水,草绿,0.350632,2.994169,1,16,16,0.00313,0.00313,0.000196
君家,徘徊,0.350632,2.994169,1,32,8,0.00626,0.001565,0.000196
时节,高秋,0.350632,2.994169,1,8,32,0.001565,0.00626,0.000196
憔悴,时节,0.350632,2.994169,1,32,8,0.00626,0.001565,0.000196
梅花,金谷,0.350632,2.994169,1,32,8,0.00626,0.001565,0.000196
欢娱,残月,0.350632,2.994169,1,32,8,0.00626,0.001565,0.000196
所以,楚水,0.350632,2.994169,1,16,16,0.00313,0.00313,0.000196
叹息,相知,0.350382,2.607101,3,39,29,0.007629,0.005673,0.000587
意气,梧桐,0.350382,2.607101,3,39,29,0.007629,0.005673,0.000587
王孙,芳草,0.350382,2.607101,3,29,39,0.005673,0.007629,0.000587
日月,青春,0.35022,2.426992,5,61,37,0.011933,0.007238,0.000978
巫山,暮雨,0.350026,2.604452,3,42,27,0.008216,0.005282,0.000587
登高,陌上,0.350026,2.604452,3,54,21,0.010563,0.004108,0.000587
芙蓉,青楼,0.350026,2.604452,3,54,21,0.010563,0.004108,0.000587
忆昔,还家,0.350026,2.604452,3,27,42,0.005282,0.008216,0.000587
意气,白马,0.349901,2.424779,5,39,58,0.007629,0.011346,0.000978
罗衣,黄金,0.349835,2.306617,7,27,132,0.005282,0.025822,0.001369
旌旗,逶迤,0.349624,2.500879,4,43,39,0.008412,0.007629,0.000782
万古,蛟龙,0.349518,2.42213,5,54,42,0.010563,0.008216,0.000978
是非,行人,0.349457,2.499687,4,23,73,0.004499,0.01428,0.000782
苍生,谢公,0.349374,2.499091,4,56,30,0.010955,0.005869,0.000782
干戈,蛟龙,0.349374,2.499091,4,40,42,0.007825,0.008216,0.000782
无穷,黄鹤,0.349317,2.599175,3,30,38,0.005869,0.007433,0.000587
生死,知己,0.349317,2.599175,3,20,57,0.003912,0.01115,0.000587
天上,生死,0.349317,2.599175,3,57,20,0.01115,0.003912,0.000587
阳台,黄鹤,0.349317,2.599175,3,30,38,0.005869,0.007433,0.000587
萧萧,风飘,0.349317,2.599175,3,57,20,0.01115,0.003912,0.000587
丹青,秋色,0.349317,2.599175,3,38,30,0.007433,0.005869,0.000587
湖上,风月,0.349268,2.982518,1,37,7,0.007238,0.001369,0.000196
歌舞,风月,0.349268,2.982518,1,37,7,0.007238,0.001369,0.000196
咸阳,霓裳,0.349268,2.982518,1,37,7,0.007238,0.001369,0.000196
名利,咸阳,0.349268,2.982518,1,7,37,0.001369,0.007238,0.000196
蛾眉,霓裳,0.349268,2.982518,1,37,7,0.007238,0.001369,0.000196
霓裳,青春,0.349268,2.982518,1,7,37,0.001369,0.007238,0.000196
名利,蛾眉,0.349268,2.982518,1,7,37,0.001369,0.007238,0.000196
名利,青春,0.349268,2.982518,1,7,37,0.001369,0.007238,0.000196
咸阳,寻常,0.349268,2.982518,1,37,7,0.007238,0.001369,0.000196
昆仑,池塘,0.349268,2.982518,1,37,7,0.007238,0.001369,0.000196
归路,池塘,0.349268,2.982518,1,37,7,0.007238,0.001369,0.000196
茫茫,逢人,0.349246,2.740253,2,60,11,0.011737,0.002152,0.000391
向人,白露,0.349246,2.740253,2,15,44,0.002934,0.008607,0.000391
独自,相识,0.349246,2.740253,2,12,55,0.002347,0.010759,0.000391
先生,门前,0.349246,2.740253,2,22,30,0.004304,0.005869,0.000391
千秋,莲花,0.349246,2.740253,2,30,22,0.005869,0.004304,0.000391
明时,风动,0.349246,2.740253,2,22,30,0.004304,0.005869,0.000391
双飞,古来,0.349246,2.740253,2,15,44,0.002934,0.008607,0.000391
谢公,闭门,0.349246,2.740253,2,30,22,0.005869,0.004304,0.000391
古来,高台,0.349246,2.740253,2,44,15,0.008607,0.002934,0.000391
千秋,尘埃,0.349246,2.740253,2,30,22,0.005869,0.004304,0.000391
明年,青门,0.349246,2.740253,2,22,30,0.004304,0.005869,0.000391
明年,阳台,0.349246,2.740253,2,22,30,0.004304,0.005869,0.000391
莲花,阳台,0.349246,2.740253,2,22,30,0.004304,0.005869,0.000391
东方,明日,0.349246,2.740253,2,22,30,0.004304,0.005869,0.000391
东山,满地,0.349246,2.740253,2,55,12,0.010759,0.002347,0.000391
有情,阳台,0.349246,2.740253,2,22,30,0.004304,0.005869,0.000391
临风,白露,0.349246,2.740253,2,15,44,0.002934,0.008607,0.000391
弟子,行路,0.349246,2.740253,2,15,44,0.002934,0.008607,0.000391
千秋,楼台,0.349246,2.740253,2,30,22,0.005869,0.004304,0.000391
生死,肠断,0.349246,2.740253,2,20,33,0.003912,0.006455,0.000391
相亲,鱼龙,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
汉宫,肠断,0.349246,2.740253,2,20,33,0.003912,0.006455,0.000391
宫中,苍苔,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
功成,杜陵,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
宫中,杜陵,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
汉宫,相亲,0.349246,2.740253,2,20,33,0.003912,0.006455,0.000391
玉树,相亲,0.349246,2.740253,2,20,33,0.003912,0.006455,0.000391
晚来,相亲,0.349246,2.740253,2,20,33,0.003912,0.006455,0.000391
宫中,晚来,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
早晚,草色,0.349246,2.740253,2,20,33,0.003912,0.006455,0.000391
千门,汉宫,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
千门,古今,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
逍遥,鱼龙,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
半夜,草木,0.349246,2.740253,2,10,66,0.001956,0.012911,0.000391
千门,阳春,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
相亲,阳城,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
车马,鱼龙,0.349246,2.740253,2,33,20,0.006455,0.003912,0.000391
人心,古来,0.348846,2.595672,3,26,44,0.005086,0.008607,0.000587
白露,自言,0.348846,2.595672,3,44,26,0.008607,0.005086,0.000587
所思,海上,0.348846,2.595672,3,22,52,0.004304,0.010172,0.000587
飞鸟,马蹄,0.348846,2.595672,3,44,26,0.008607,0.005086,0.000587
尘埃,白首,0.348846,2.595672,3,22,52,0.004304,0.010172,0.000587
八月,白露,0.348846,2.595672,3,26,44,0.005086,0.008607,0.000587
早晚,猿啼,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
夜月,苍苔,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
花时,送客,0.348816,2.978664,1,10,26,0.001956,0.005086,0.000196
竹林,花时,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
老人,钓鱼,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
多少,闲居,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
绮罗,风飘,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
猿啼,鱼龙,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
岁寒,风飘,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
相寻,风飘,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
南北,风飘,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
古今,岁寒,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
岁寒,阳春,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
古今,相寻,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
南北,古今,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
相寻,阳春,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
南北,阳春,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
早晚,猿声,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
佳期,猿声,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
猿声,自怜,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
万户,阙下,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
绮罗,自怜,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
人心,半夜,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
心期,故园,0.348816,2.978664,1,5,52,0.000978,0.010172,0.000196
多少,百尺,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
天台,猿啼,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
猿声,玉树,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
天台,猿声,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
半夜,送客,0.348816,2.978664,1,10,26,0.001956,0.005086,0.000196
梦魂,风飘,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
美人,花前,0.348816,2.978664,1,65,4,0.012715,0.000782,0.000196
今已,可惜,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
八月,可惜,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
可惜,马蹄,0.348816,2.978664,1,10,26,0.001956,0.005086,0.000196
杜陵,瑶池,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
八月,阙下,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
依稀,日夕,0.348816,2.978664,1,5,52,0.000978,0.010172,0.000196
多病,物外,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
晚来,相寻,0.348816,2.978664,1,20,13,0.003912,0.002543,0.000196
闻说,鱼龙,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
夜月,鱼龙,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
瑶池,鱼龙,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
多少,望乡,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
阑干,骑马,0.348816,2.978664,1,13,20,0.002543,0.003912,0.000196
生涯,花时,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
杏花,白首,0.348816,2.978664,1,5,52,0.000978,0.010172,0.000196
柳色,西风,0.348816,2.978664,1,26,10,0.005086,0.001956,0.000196
君心,逶迤,0.348668,2.735718,2,17,39,0.003326,0.007629,0.000391
关山,梦魂,0.348668,2.735718,2,51,13,0.009977,0.002543,0.000391
故乡,猿啼,0.348668,2.735718,2,51,13,0.009977,0.002543,0.000391
多少,故乡,0.348668,2.735718,2,13,51,0.002543,0.009977,0.000391
太平,相看,0.348668,2.735718,2,17,39,0.003326,0.007629,0.000391
叹息,庭前,0.348668,2.735718,2,39,17,0.007629,0.003326,0.000391
南北,故乡,0.348668,2.735718,2,13,51,0.002543,0.009977,0.000391
叹息,同心,0.348668,2.735718,2,39,17,0.007629,0.003326,0.000391
御沟,来往,0.348367,2.974826,1,9,29,0.001761,0.005673,0.000196
依旧,来往,0.348367,2.974826,1,9,29,0.001761,0.005673,0.000196
万物,曲江,0.348367,2.974826,1,29,9,0.005673,0.001761,0.000196
江上,珍重,0.348367,2.974826,1,87,3,0.017019,0.000587,0.000196
人家,春深,0.348367,2.974826,1,29,9,0.005673,0.001761,0.000196
伤心,春深,0.348367,2.974826,1,29,9,0.005673,0.001761,0.000196
世间,秋天,0.348367,2.974826,1,9,29,0.001761,0.005673,0.000196
千年,玉堂,0.348284,2.732706,2,35,19,0.006847,0.003717,0.000391
心事,才子,0.348284,2.732706,2,19,35,0.003717,0.006847,0.000391
含情,汉水,0.348284,2.732706,2,19,35,0.003717,0.006847,0.000391
中原,含情,0.348284,2.732706,2,35,19,0.006847,0.003717,0.000391
山色,远近,0.348284,2.732706,2,19,35,0.003717,0.006847,0.000391
云飞,白雪,0.348143,2.590441,3,23,50,0.004499,0.009781,0.000587
云飞,光辉,0.348143,2.590441,3,23,50,0.004499,0.009781,0.000587
日月,黄河,0.348129,2.349031,6,61,48,0.011933,0.00939,0.001174
歌声,湖上,0.348093,2.731204,2,18,37,0.003521,0.007238,0.000391
咸阳,星辰,0.348093,2.731204,2,37,18,0.007238,0.003521,0.000391
男儿,雨雪,0.34791,2.588703,3,36,32,0.007042,0.00626,0.000587
千金,男儿,0.34791,2.588703,3,32,36,0.00626,0.007042,0.000587
世间,明月,0.34791,2.588703,3,9,128,0.001761,0.025039,0.000587
可怜,年少,0.34791,2.588703,3,48,24,0.00939,0.004695,0.000587
可怜,山头,0.34791,2.588703,3,48,24,0.00939,0.004695,0.000587
可怜,月下,0.34791,2.588703,3,48,24,0.00939,0.004695,0.000587
愁人,相逢,0.34791,2.588703,3,12,96,0.002347,0.018779,0.000587
寥落,蹉跎,0.34791,2.588703,3,24,48,0.004695,0.00939,0.000587
他人,夫子,0.34791,2.588703,3,16,72,0.00313,0.014085,0.000587
封侯,日照,0.347901,2.729703,2,23,29,0.004499,0.005673,0.000391
城中,来往,0.347901,2.729703,2,23,29,0.004499,0.005673,0.000391
兄弟,家贫,0.347901,2.729703,2,29,23,0.005673,0.004499,0.000391
来往,风烟,0.347901,2.729703,2,29,23,0.005673,0.004499,0.000391
南国,路长,0.347901,2.729703,2,29,23,0.005673,0.004499,0.000391
桃源,相知,0.347901,2.729703,2,23,29,0.004499,0.005673,0.000391
九天,日照,0.347901,2.729703,2,23,29,0.004499,0.005673,0.000391
怅望,桃源,0.347901,2.729703,2,29,23,0.005673,0.004499,0.000391
凤凰,咸阳,0.347874,2.410732,5,62,37,0.012128,0.007238,0.000978
月明,肠断,0.34756,2.586103,3,35,33,0.006847,0.006455,0.000587
子孙,相识,0.34756,2.586103,3,21,55,0.004108,0.010759,0.000587
逍遥,造化,0.34756,2.586103,3,33,35,0.006455,0.006847,0.000587
寂寞,高台,0.34756,2.586103,3,77,15,0.015063,0.002934,0.000587
东山,北阙,0.34756,2.586103,3,55,21,0.010759,0.004108,0.000587
月明,湘水,0.34756,2.586103,3,35,33,0.006847,0.006455,0.000587
日月,玉堂,0.347096,2.582645,3,61,19,0.011933,0.003717,0.000587
年少,风光,0.347029,2.963397,1,24,11,0.004695,0.002152,0.000196
湘水,金谷,0.347029,2.963397,1,33,8,0.006455,0.001565,0.000196
明时,月中,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
明时,野花,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
明时,独自,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
公卿,满地,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
微雨,明时,0.347029,2.963397,1,12,22,0.002347,0.004304,0.000196
清明,行乐,0.347029,2.963397,1,11,24,0.002152,0.004695,0.000196
明年,永日,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
夜来,宛转,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
残月,肠断,0.347029,2.963397,1,8,33,0.001565,0.006455,0.000196
东方,永日,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
宛转,明年,0.347029,2.963397,1,12,22,0.002347,0.004304,0.000196
明年,月落,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
宛转,莲花,0.347029,2.963397,1,12,22,0.002347,0.004304,0.000196
月落,莲花,0.347029,2.963397,1,12,22,0.002347,0.004304,0.000196
尘埃,月落,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
他年,相访,0.347029,2.963397,1,11,24,0.002152,0.004695,0.000196
有情,永日,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
尘埃,微雨,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
满地,莲花,0.347029,2.963397,1,12,22,0.002347,0.004304,0.000196
思君,烟波,0.347029,2.963397,1,24,11,0.004695,0.002152,0.000196
流年,青苔,0.347029,2.963397,1,11,24,0.002152,0.004695,0.000196
时节,清晨,0.347029,2.963397,1,8,33,0.001565,0.006455,0.000196
独行,相访,0.347029,2.963397,1,11,24,0.002152,0.004695,0.000196
愁人,所思,0.347029,2.963397,1,12,22,0.002347,0.004304,0.000196
石上,逢人,0.347029,2.963397,1,24,11,0.004695,0.002152,0.000196
楼前,波涛,0.347029,2.963397,1,11,24,0.002152,0.004695,0.000196
行乐,风光,0.347029,2.963397,1,24,11,0.004695,0.002152,0.000196
故山,楼前,0.347029,2.963397,1,24,11,0.004695,0.002152,0.000196
所思,满地,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
草色,金谷,0.347029,2.963397,1,33,8,0.006455,0.001565,0.000196
向东,流年,0.347029,2.963397,1,24,11,0.004695,0.002152,0.000196
昔年,青草,0.347029,2.963397,1,12,22,0.002347,0.004304,0.000196
万年,月下,0.347029,2.963397,1,11,24,0.002152,0.004695,0.000196
万年,紫微,0.347029,2.963397,1,11,24,0.002152,0.004695,0.000196
归心,烟雨,0.347029,2.963397,1,22,12,0.004304,0.002347,0.000196
徘徊,逍遥,0.347029,2.963397,1,8,33,0.001565,0.006455,0.000196
古今,裴回,0.34698,2.581783,3,20,58,0.003912,0.011346,0.000587
浮生,自古,0.34695,2.722235,2,21,32,0.004108,0.00626,0.000391
君家,花飞,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
帝城,花飞,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
寒食,帝城,0.34695,2.722235,2,21,32,0.004108,0.00626,0.000391
帝城,青楼,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
至今,黄叶,0.34695,2.722235,2,56,12,0.010955,0.002347,0.000391
花满,青苔,0.34695,2.722235,2,28,24,0.005477,0.004695,0.000391
花间,鸳鸯,0.34695,2.722235,2,21,32,0.004108,0.00626,0.000391
北阙,鸳鸯,0.34695,2.722235,2,21,32,0.004108,0.00626,0.000391
千金,青楼,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
焚香,霄汉,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
可怜,月夜,0.34695,2.722235,2,48,14,0.00939,0.002739,0.000391
十载,去年,0.34695,2.722235,2,21,32,0.004108,0.00626,0.000391
佳人,紫微,0.34695,2.722235,2,28,24,0.005477,0.004695,0.000391
人稀,风流,0.34695,2.722235,2,14,48,0.002739,0.00939,0.000391
独自,空山,0.34695,2.722235,2,12,56,0.002347,0.010955,0.000391
世人,独自,0.34695,2.722235,2,56,12,0.010955,0.002347,0.000391
乔木,子孙,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
往来,莓苔,0.34695,2.722235,2,42,16,0.008216,0.00313,0.000391
乔木,霄汉,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
怜君,秋草,0.34695,2.722235,2,16,42,0.00313,0.008216,0.000391
君子,宛转,0.34695,2.722235,2,56,12,0.010955,0.002347,0.000391
东海,零落,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
所以,秋草,0.34695,2.722235,2,16,42,0.00313,0.008216,0.000391
巫山,草绿,0.34695,2.722235,2,42,16,0.008216,0.00313,0.000391
今来,山头,0.34695,2.722235,2,28,24,0.005477,0.004695,0.000391
君家,楼上,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
昔时,石上,0.34695,2.722235,2,28,24,0.005477,0.004695,0.000391
陌上,青松,0.34695,2.722235,2,21,32,0.004108,0.00626,0.000391
微雨,昨夜,0.34695,2.722235,2,12,56,0.002347,0.010955,0.000391
咫尺,波涛,0.34695,2.722235,2,28,24,0.005477,0.004695,0.000391
东流,人稀,0.34695,2.722235,2,48,14,0.00939,0.002739,0.000391
帝城,浮生,0.34695,2.722235,2,32,21,0.00626,0.004108,0.000391
千载,黄鹤,0.3469,2.481392,4,45,38,0.008803,0.007433,0.000782
千秋,寂寞,0.346871,2.403781,5,30,77,0.005869,0.015063,0.000978
凉风,罗衣,0.346864,2.580921,3,43,27,0.008412,0.005282,0.000587
凉风,河汉,0.346864,2.580921,3,43,27,0.008412,0.005282,0.000587
天下,朝廷,0.346635,2.285517,7,91,40,0.017801,0.007825,0.001369
始知,造化,0.346492,2.478472,4,49,35,0.009585,0.006847,0.000782
相看,行路,0.34641,2.477889,4,39,44,0.007629,0.008607,0.000782
绮罗,黄金,0.34641,2.477889,4,13,132,0.002543,0.025822,0.000782
白露,绿水,0.34641,2.477889,4,44,39,0.008607,0.007629,0.000782
巫峡,泉声,0.346382,2.71778,2,45,15,0.008803,0.002934,0.000391
独坐,随风,0.346382,2.71778,2,25,27,0.00489,0.005282,0.000391
向人,百年,0.346382,2.71778,2,15,45,0.002934,0.008803,0.000391
大道,帝乡,0.346382,2.71778,2,27,25,0.005282,0.00489,0.000391
两相,百年,0.346382,2.71778,2,15,45,0.002934,0.008803,0.000391
大道,眼前,0.346382,2.71778,2,27,25,0.005282,0.00489,0.000391
梨花,罗衣,0.346382,2.71778,2,25,27,0.00489,0.005282,0.000391
别离,御沟,0.346382,2.71778,2,75,9,0.014671,0.001761,0.000391
暮雨,迢递,0.346382,2.71778,2,27,25,0.005282,0.00489,0.000391
