phrase,degree,degree_centrality,betweenness,closeness,eigenvector,pagerank,frequency,probability,degree_centrality_rank,betweenness_rank,closeness_rank,eigenvector_rank,pagerank_rank,avg_rank
满眼,18,0.028346456692913385,0.006006110434933804,1.087088202322214,0.023016768721232136,0.002475104912987865,39,0.002546,102.0,106.0,152.0,204.0,104.0,133.6
花满,17,0.026771653543307086,0.0018331304801410865,1.1373624209026005,0.06100351603682305,0.0022431166035009613,60,0.003917,112.0,275.0,88.0,65.0,130.0,134.0
北阙,16,0.025196850393700787,0.00320922029856678,1.0913214244844973,0.04869789743126487,0.0024149888607685,38,0.002481,122.5,196.0,145.0,93.0,114.0,134.1
江城,19,0.029921259842519685,0.009637596562259371,1.0437679276593017,0.019838312459290047,0.002993273928132216,44,0.002873,87.0,53.0,239.0,237.0,65.0,136.2
丈夫,18,0.028346456692913385,0.004423855535408232,1.0850108717747615,0.024628628943608868,0.0026297219809850083,25,0.001632,102.0,146.0,158.0,183.0,94.0,136.6
芳树,18,0.028346456692913385,0.0031893489654487195,1.0782131030636908,0.03352099575122834,0.0026684758596528246,15,0.000979,102.0,199.0,172.0,129.0,89.0,138.2
凉风,14,0.02204724409448819,0.006343923097940833,1.117663671064013,0.02534603545790523,0.002020253119745327,49,0.003199,150.5,103.0,107.0,179.0,155.0,138.9
文字,15,0.023622047244094488,0.008417993492138403,1.0906559157100437,0.020658076541210182,0.0023572374887693742,25,0.001632,136.0,63.0,147.0,230.0,120.0,139.2
芙蓉,13,0.02047244094488189,0.004376661119252838,1.1398631365434422,0.039648592392604355,0.0016979870779120594,172,0.01123,162.0,148.0,86.0,115.0,190.0,140.2
中原,15,0.023622047244094488,0.0025733376387888423,1.1226376691325028,0.055264763383776644,0.0020374483377274956,48,0.003134,136.0,237.0,100.0,77.0,152.0,140.4
楼上,14,0.02204724409448819,0.0024789488064780544,1.1528151481769497,0.057871288658520106,0.0018087659257959104,69,0.004505,150.5,243.0,71.0,71.0,174.0,141.9
咸阳,16,0.025196850393700787,0.005112728416834331,1.0844575284027027,0.025020618445284755,0.0023492679753678012,27,0.001763,122.5,129.0,160.0,182.0,121.0,142.9
水清,14,0.02204724409448819,0.0018886046184290056,1.1336128986981502,0.07792576816503094,0.0018649796841577852,35,0.002285,150.5,268.0,90.0,39.0,170.0,143.5
送客,16,0.025196850393700787,0.004920638863359745,1.0791861707190198,0.02408986815163575,0.0023891675683409804,15,0.000979,122.5,132.0,168.0,188.0,118.0,145.7
绿水,14,0.02204724409448819,0.00700216100747659,1.096032261721706,0.022782137698621918,0.002039202902329492,25,0.001632,150.5,87.0,138.0,207.0,151.0,146.7
阳城,13,0.02047244094488189,0.00766536675029186,1.0922086412489511,0.021050640909313877,0.002164987414202876,26,0.001698,162.0,70.0,143.0,227.0,137.0,147.8
昔日,17,0.026771653543307086,0.006859749786797154,1.0797343667097443,0.017816609491126175,0.0024591426264063735,25,0.001632,112.0,91.0,167.0,266.0,109.0,149.0
单于,14,0.02204724409448819,0.007451749919272709,1.0661786167727043,0.023091832258826703,0.002265041679550787,22,0.001436,150.5,72.0,196.0,201.0,127.0,149.3
十载,13,0.02047244094488189,0.0051963536103728355,1.0840536850153262,0.03064044488926574,0.001958434130715285,54,0.003526,162.0,127.0,161.0,143.0,161.0,150.8
溪水,12,0.01889763779527559,0.004779055614893564,1.1014094018030633,0.031890999652617595,0.001783792604013925,39,0.002546,177.0,138.0,132.0,137.0,177.0,152.2
人皆,11,0.01732283464566929,0.0046200849499490795,1.1191632863147398,0.04922715009474428,0.0015557378346378937,35,0.002285,203.5,142.0,104.0,91.0,226.0,153.3
登高,15,0.023622047244094488,0.00734866737872277,1.067495312901259,0.018385926984563206,0.002542675463734209,31,0.002024,136.0,77.0,193.0,262.0,100.0,153.6
渭水,16,0.025196850393700787,0.002806825802926054,1.0609034958240415,0.04840442772733228,0.002220440984075111,40,0.002612,122.5,222.0,206.0,94.0,133.0,155.5
思君,15,0.023622047244094488,0.004028912789686778,1.0786569892211524,0.023145171538476617,0.0022944191023361034,25,0.001632,136.0,158.0,170.0,199.0,124.0,157.4
风景,14,0.02204724409448819,0.002036811644601207,1.0969282529840068,0.05045049921389832,0.0019493088264188698,47,0.003069,150.5,261.0,134.0,85.0,164.0,158.9
空馀,13,0.02047244094488189,0.006403537097295015,1.0828274423206214,0.020288102770431214,0.0021013680980365487,33,0.002155,162.0,102.0,163.0,232.0,145.0,160.8
草木,13,0.02047244094488189,0.005976303435256713,1.086999949638522,0.02199816384550987,0.001859785911862726,85,0.00555,162.0,107.0,153.0,213.0,171.0,161.2
独自,11,0.01732283464566929,0.004053751956084354,1.125082904435784,0.04189975727578828,0.0014869775538488362,82,0.005354,203.5,157.0,95.0,107.0,252.0,162.9
风波,12,0.01889763779527559,0.0031371867160138104,1.102427967912131,0.035738151472059575,0.0017623890078528014,36,0.00235,177.0,209.0,128.0,121.0,182.0,163.4
含情,15,0.023622047244094488,0.003894781291139869,1.072729129401014,0.025399065623904534,0.001956570508752115,43,0.002808,136.0,165.0,185.0,178.0,162.0,165.2
飞鸟,12,0.01889763779527559,0.003394272088228719,1.0875103645945976,0.030615418946029684,0.0017326714497604818,28,0.001828,177.0,188.0,151.0,145.0,185.0,169.2
月光,11,0.01732283464566929,0.002985667800988599,1.109949693933557,0.05907548246092562,0.0015049166236730167,32,0.002089,203.5,215.0,118.0,68.0,245.0,169.9
路长,12,0.01889763779527559,0.002873063579986256,1.1028924894374468,0.03882259472210422,0.0016044599506855758,62,0.004048,177.0,219.0,126.0,117.0,211.0,170.0
望乡,15,0.023622047244094488,0.004004073623289203,1.07855440201907,0.0190861046155359,0.0021826217147471348,25,0.001632,136.0,160.0,171.0,250.0,136.0,170.6
次第,13,0.02047244094488189,0.0024044313072853277,1.0745552582891975,0.04355409760546086,0.0018883830166109478,46,0.003003,162.0,246.5,181.0,102.0,166.0,171.5
洛阳,11,0.01732283464566929,0.003666260960282173,1.1120202202331704,0.029124780372645112,0.0016130040300016413,64,0.004179,203.5,176.0,114.0,156.0,209.0,171.7
玉树,11,0.01732283464566929,0.0049380262798380484,1.1020391212086664,0.023848804134726998,0.0016134025046099791,40,0.002612,203.5,130.0,131.0,191.0,208.0,172.7
日出,14,0.02204724409448819,0.0039842022901711415,1.0582540401218639,0.023672450206396193,0.002065456246440251,18,0.001175,150.5,161.0,214.0,193.0,149.0,173.5
骨肉,15,0.023622047244094488,0.007446782085993194,1.048085689478929,0.015082202871945337,0.0022199239259220907,41,0.002677,136.0,73.0,233.0,296.0,134.0,174.4
玉堂,14,0.02204724409448819,0.0018033234804639955,1.0878375453903428,0.031763572236094946,0.001968240497405529,44,0.002873,150.5,276.0,150.0,138.0,158.0,174.5
草绿,14,0.02204724409448819,0.0033979979631883553,1.0758820180324093,0.02190930134535117,0.0021054052618039204,36,0.00235,150.5,187.0,176.0,217.0,144.0,174.9
光辉,12,0.01889763779527559,0.0031545741324921135,1.0731190102975217,0.03009654587993753,0.0018312622133972835,34,0.00222,177.0,203.5,183.0,150.0,172.0,177.1
蹉跎,15,0.023622047244094488,0.00713380858938374,1.0411379936675693,0.013942847470212617,0.002264594851968413,51,0.00333,136.0,84.0,248.0,312.0,128.0,181.6
鹧鸪,12,0.01889763779527559,0.00444621078516605,1.0855189486674792,0.01930231309768151,0.001700307116510009,54,0.003526,177.0,145.0,156.0,245.0,188.0,182.2
仙人,12,0.01889763779527559,0.0014853821505750268,1.0909084393314232,0.052603514700809095,0.00161487842982905,48,0.003134,177.0,300.0,146.0,84.0,205.0,182.4
世事,12,0.01889763779527559,0.00567988938291231,1.0543929789050834,0.01848626777433147,0.002053009428321561,28,0.001828,177.0,115.0,223.0,260.0,150.0,185.0
今年,14,0.02204724409448819,0.004590277950271989,1.0356870351457377,0.018867593149290568,0.002431438936540205,36,0.00235,150.5,143.5,263.0,256.0,112.0,185.0
封侯,14,0.02204724409448819,0.0028614719690007204,1.0688125846996102,0.021219565782363153,0.002111069353601859,51,0.00333,150.5,220.0,190.0,226.0,143.0,185.9
相望,13,0.02047244094488189,0.005551553689858169,1.0607699431080513,0.014750705446181286,0.0019643022853831275,35,0.002285,162.0,119.0,207.0,300.0,159.0,189.4
车马,11,0.01732283464566929,0.004928090613279018,1.080588744704373,0.018150652529533077,0.0016144835327273795,63,0.004113,203.5,131.0,166.0,264.0,207.0,194.3
自然,13,0.02047244094488189,0.003706003626518294,1.0610838731809198,0.019024789765862662,0.0017698996052402105,58,0.003787,162.0,175.0,205.0,251.0,179.0,194.4
还家,11,0.01732283464566929,0.0016244814824014505,1.116408578232455,0.04038613891578695,0.0014566239510589878,47,0.003069,203.5,285.5,108.0,111.0,264.0,194.4
寒食,12,0.01889763779527559,0.002781986636528478,1.072982739856019,0.02364055477563288,0.0016748572965225874,76,0.004962,177.0,223.5,184.0,194.0,194.0,194.5
松柏,11,0.01732283464566929,0.006945030924762165,1.0578492403639579,0.015781845976371993,0.0017698728590289574,31,0.002024,203.5,89.0,215.0,288.0,180.0,195.1
扬州,16,0.025196850393700787,0.005272527053992068,1.0093717672981548,0.013023121205645801,0.002670987280738124,34,0.00222,122.5,124.0,318.0,324.0,88.0,195.3
残月,11,0.01732283464566929,0.0022504284756203583,1.0962185647134373,0.02819172672989443,0.0015329837269970389,77,0.005027,203.5,250.0,137.0,161.0,234.0,197.1
曲江,13,0.02047244094488189,0.004863508780645322,1.0420970907155185,0.016217129861704555,0.0019762721842660593,45,0.002938,162.0,136.0,246.0,286.0,157.0,197.4
乔木,11,0.01732283464566929,0.003956879207133808,1.068258616723727,0.01981990998990457,0.0016575792341934521,30,0.001959,203.5,163.0,191.0,238.0,197.0,198.5
路难,16,0.025196850393700787,0.0010432449886981793,1.0371927385113884,0.027396868962650273,0.0024659923133529484,28,0.001828,122.5,345.0,259.0,163.0,107.0,199.3
相随,12,0.01889763779527559,0.0009935666559030278,1.0740256918007098,0.046228660752101185,0.001694109364534957,56,0.003656,177.0,349.5,182.0,100.0,192.0,200.1
兄弟,12,0.01889763779527559,0.0018455500633398742,1.0605609957472573,0.026924294666554327,0.001773255662715518,54,0.003526,177.0,272.0,209.0,167.0,178.0,200.6
庭前,10,0.015748031496062992,0.002161007476589086,1.1119766901107075,0.030571179953351315,0.0014681702960794765,32,0.002089,234.5,256.0,115.0,146.0,260.0,202.3
秋天,12,0.01889763779527559,0.002200750142825207,1.0658766257071317,0.02354566893214752,0.001700120411955019,36,0.00235,177.0,253.0,197.0,196.0,189.0,202.4
所以,12,0.01889763779527559,0.0017387416478302988,1.065760089622938,0.024580572735054748,0.0018030650154961126,37,0.002416,177.0,280.0,198.0,184.0,176.0,203.0
今已,11,0.01732283464566929,0.003722149084676718,1.0602197292866666,0.019895083107706466,0.0016798575768471632,21,0.001371,203.5,173.0,210.0,236.0,193.0,203.1
随风,12,0.01889763779527559,0.0031496062992125984,1.0619075673076774,0.01872722815014895,0.0017038862315326823,40,0.002612,177.0,206.5,203.0,257.0,187.0,206.1
憔悴,12,0.01889763779527559,0.003710971459797809,1.0715468580277683,0.015665530626959405,0.0016219399915289694,75,0.004897,177.0,174.0,187.0,290.0,204.0,206.4
阙下,9,0.014173228346456693,0.004704538115700837,1.0535422690930587,0.02696504537678157,0.0015181950046052966,41,0.002677,264.5,139.0,224.0,166.0,239.0,206.5
君子,11,0.01732283464566929,0.0013760898184256936,1.096364736825026,0.03150858381090217,0.001492542535575341,66,0.004309,203.5,310.0,136.0,140.0,247.0,207.3
梧桐,11,0.01732283464566929,0.0010829876549343005,1.0917131675873084,0.03416042784721587,0.0015630084615452238,48,0.003134,203.5,340.0,144.0,127.0,223.0,207.5
帝城,11,0.01732283464566929,0.0014307359845003602,1.085101241936649,0.03545472908212006,0.001487905282475803,28,0.001828,203.5,305.5,157.0,123.0,249.0,207.6
阳春,9,0.014173228346456693,0.002106361310514419,1.1284818068819915,0.03557872531203639,0.0012363212479651474,32,0.002089,264.5,258.0,93.0,122.0,308.0,209.1
思量,11,0.01732283464566929,0.002926053801634417,1.0589839254028242,0.023122585674985808,0.0015795629450108036,73,0.004766,203.5,216.5,212.0,200.0,215.0,209.4
牡丹,9,0.014173228346456693,0.0035221937951762337,1.069377030537526,0.030292521893883276,0.0014328855144369376,63,0.004113,264.5,180.0,189.0,148.0,266.0,209.5
柳色,10,0.015748031496062992,0.00400655753992896,1.1010679266490395,0.01846597488090775,0.001460268687939646,40,0.002612,234.5,159.0,133.0,261.0,261.0,209.7
芳菲,14,0.02204724409448819,0.004865992697285079,1.0194728006567293,0.012013088610184424,0.002223235303587921,35,0.002285,150.5,135.0,292.0,341.0,132.0,210.1
公子,10,0.015748031496062992,0.0026627586378201147,1.0808134680782406,0.025790524873309576,0.0014709891886716883,97,0.006333,234.5,231.0,165.0,177.0,258.0,213.1
金谷,10,0.015748031496062992,0.002712436970615266,1.0726639249275391,0.022961214723744343,0.0015921920053119485,39,0.002546,234.5,229.0,186.0,205.0,213.0,213.5
杏花,11,0.01732283464566929,0.003000571300827144,1.0576183286995189,0.019770697921748816,0.0016640568972716967,85,0.00555,203.5,214.0,217.0,241.0,196.0,214.3
富贵,11,0.01732283464566929,0.002076554310837328,1.0695391535166898,0.02018157468619683,0.0016948770971743758,36,0.00235,203.5,259.0,188.0,234.0,191.0,215.1
汉家,12,0.01889763779527559,0.002223105392583025,1.0351973438512034,0.02185518816190149,0.001868820756631459,36,0.00235,177.0,252.0,264.0,220.0,169.0,216.4
风光,12,0.01889763779527559,0.003745746292754415,1.0375780779954664,0.0151925640534109,0.0017427230245442944,61,0.003983,177.0,171.0,258.0,295.0,184.0,217.0
雨露,10,0.015748031496062992,0.002926053801634417,1.0675486140245825,0.023041487551495463,0.00151080137582583,52,0.003395,234.5,216.5,192.0,203.0,242.0,217.6
携手,10,0.015748031496062992,0.001887776646215753,1.0752380958557424,0.02589626057209523,0.0015081261303408885,42,0.002742,234.5,269.5,178.0,174.0,243.0,219.8
诸侯,10,0.015748031496062992,0.0031595419657716286,1.0491014746556926,0.024085403463976172,0.0015076925902918485,48,0.003134,234.5,202.0,231.0,189.0,244.0,220.1
巫峡,11,0.01732283464566929,0.005827268436871259,1.0346202678851832,0.010558207665824723,0.0018925107483141988,41,0.002677,203.5,109.0,265.0,364.0,165.0,221.3
君恩,11,0.01732283464566929,0.0008097568245609677,1.061445326506625,0.047530121099528706,0.0015661041545770968,41,0.002677,203.5,382.5,204.0,97.0,221.0,221.6
微雨,12,0.01889763779527559,0.003435256712784719,1.0272408783347584,0.014323707387636645,0.0018786882787612713,52,0.003395,177.0,184.0,277.0,307.0,168.0,222.6
无情,10,0.015748031496062992,0.0026180481383044785,1.0672579040153958,0.02356569523668099,0.0014722392827373745,99,0.006464,234.5,235.0,194.0,195.0,257.0,223.1
绿杨,11,0.01732283464566929,0.0053429046921185325,1.0294890424258578,0.01279325604959868,0.0016698789875190276,57,0.003722,203.5,123.0,269.0,327.0,195.0,223.5
阑干,9,0.014173228346456693,0.0022404928090613277,1.0952508100035165,0.026797312251130717,0.0012852221363476024,85,0.00555,264.5,251.0,140.0,168.0,295.0,223.7
西山,9,0.014173228346456693,0.002704985220695993,1.0863771937133408,0.024326630124620205,0.0013100713422596892,42,0.002742,264.5,230.0,155.0,186.0,290.0,225.1
月满,10,0.015748031496062992,0.001495317817134057,1.0634274236389358,0.036601675900053844,0.0013922011193595357,69,0.004505,234.5,299.0,201.0,119.0,272.0,225.1
对酒,12,0.01889763779527559,0.0037954246255495665,1.0132587168975937,0.012645623811764763,0.002078943303924483,28,0.001828,177.0,170.0,309.0,328.0,147.0,226.2
清晨,10,0.015748031496062992,0.0027795027198887204,1.0517798247179937,0.021584398849826873,0.0015604355330380766,29,0.001893,234.5,225.0,227.0,222.0,224.0,226.5
梦魂,10,0.015748031496062992,0.006597282595196105,1.0606296601854144,0.011695600680754772,0.0014838384667149587,83,0.005419,234.5,98.0,208.0,347.0,256.0,228.7
独立,10,0.015748031496062992,0.0038301994585061725,1.0289000091897784,0.018296813126192107,0.0016119138054031452,58,0.003787,234.5,167.0,272.0,263.0,210.0,229.3
春深,11,0.01732283464566929,0.0027376901231194683,1.052139899539727,0.015060268328415909,0.0016535726711069,31,0.002024,203.5,227.0,226.0,297.0,198.0,230.3
世上,11,0.01732283464566929,0.0017039668148736927,1.0417913825618852,0.022854893583004004,0.0015682095285129067,42,0.002742,203.5,281.0,247.0,206.0,219.0,231.3
焚香,9,0.014173228346456693,0.001500285650413572,1.0748388398069046,0.03439607915773559,0.0012790897711459038,75,0.004897,264.5,297.5,180.0,125.0,296.0,232.6
千金,8,0.012598425196850394,0.0031669937156909014,1.0868193949715792,0.022177497946816154,0.0012631940818894865,43,0.002808,297.0,201.0,154.0,210.0,303.0,233.0
秋草,9,0.014173228346456693,0.001212151320201694,1.0847631666387911,0.029666643117012365,0.001311814796927296,45,0.002938,264.5,320.5,159.0,152.0,288.0,236.8
江流,11,0.01732283464566929,0.002506271889515388,1.0491222723376459,0.014244002691741739,0.0016286047368805532,26,0.001698,203.5,240.0,230.0,309.0,203.0,237.1
苍生,10,0.015748031496062992,0.0029161181350753867,1.0481025873701453,0.01569007647057467,0.0015759882511433183,38,0.002481,234.5,218.0,232.0,289.0,216.0,237.9
无力,11,0.01732283464566929,0.002170943143148116,1.0361804650538493,0.017085882332949616,0.0016521789096928573,58,0.003787,203.5,255.0,261.0,277.0,199.0,239.1
徘徊,10,0.015748031496062992,0.003353287463672719,1.0568355841820378,0.014576326804850118,0.0014585863353359717,48,0.003134,234.5,191.0,218.0,301.0,262.0,241.3
月色,9,0.014173228346456693,0.002444173973521449,1.0358759028629116,0.028548106319386857,0.0013533698580072036,47,0.003069,264.5,244.0,262.0,160.0,280.0,242.1
行客,11,0.01732283464566929,0.006160113266598773,0.9934059869484412,0.007986753596348097,0.0021356136337655676,51,0.00333,203.5,105.0,347.0,418.0,140.0,242.7
公卿,9,0.014173228346456693,0.0012667974862763606,1.0577631372994791,0.03217077157676452,0.0013089023321736152,81,0.005289,264.5,316.0,216.0,135.0,291.0,244.5
楚客,10,0.015748031496062992,0.0031545741324921135,1.049380404494997,0.01242740847845056,0.0015469455985292514,37,0.002416,234.5,203.5,229.0,333.0,228.0,245.6
生死,10,0.015748031496062992,0.002354752974490176,1.0552735430721463,0.014827552724459084,0.0015543170393862616,33,0.002155,234.5,248.0,221.0,299.0,227.0,245.9
东南,10,0.015748031496062992,0.002642887304702054,1.0380381817252413,0.01589089769697466,0.001566978046133683,62,0.004048,234.5,232.0,256.0,287.0,220.0,245.9
翡翠,11,0.01732283464566929,0.0017536451476688442,1.038886105728463,0.01622834600256816,0.001589879164103821,71,0.004636,203.5,279.0,253.0,284.0,214.0,246.7
高树,11,0.01732283464566929,0.0031247671328150225,1.0110156411252518,0.012121659815899858,0.00176475949295673,55,0.003591,203.5,210.0,316.0,337.0,181.0,249.5
古人,11,0.01732283464566929,0.001356218485307633,1.0336246093993642,0.02024270624902629,0.0015306241725952453,88,0.005746,203.5,312.0,267.0,233.0,235.0,250.1
风霜,11,0.01732283464566929,0.004674731116023746,1.0028283660688597,0.008454903083518981,0.0018148617954544346,20,0.001306,203.5,140.0,331.0,405.0,173.0,250.5
黄河,10,0.015748031496062992,0.0007774659082441193,1.062714963807242,0.02606018587214406,0.0014842986011551918,59,0.003852,234.5,389.0,202.0,172.0,255.0,250.5
鱼龙,11,0.01732283464566929,0.0026354355547827816,1.0233445190529746,0.011519542272972643,0.0017157378670764369,43,0.002808,203.5,233.0,283.0,349.0,186.0,250.9
日斜,11,0.01732283464566929,0.0019473906455699345,1.0181105937591481,0.016223717450082168,0.0016146964659191584,46,0.003003,203.5,264.5,296.0,285.0,206.0,251.0
去年,9,0.014173228346456693,0.0035370972950147794,1.0210144880347956,0.013103405792495689,0.0016367053462491392,87,0.00568,264.5,178.0,289.0,322.0,202.0,251.1
绮罗,10,0.015748031496062992,0.0028565041357212053,1.0390839634758486,0.013198597263588999,0.0015177093294766707,69,0.004505,234.5,221.0,251.0,318.0,241.0,253.1
丞相,8,0.012598425196850394,0.005534166273379866,1.0190755439031658,0.015357082100820358,0.001450017139999997,39,0.002546,297.0,120.0,294.0,292.0,265.0,253.6
鸳鸯,10,0.015748031496062992,0.0005862043269827864,1.0459500414135272,0.03018383961347037,0.001518073140597766,160,0.010447,234.5,410.0,235.0,149.0,240.0,253.7
茫茫,10,0.015748031496062992,0.0016840954817556322,1.060148854148295,0.01767855744529297,0.0013537882158028967,84,0.005484,234.5,282.0,211.0,267.0,279.0,254.7
百里,8,0.012598425196850394,0.001189796070443876,1.0749014031453143,0.030631925560061314,0.0011355045412770955,39,0.002546,297.0,323.0,179.0,144.0,339.0,256.4
水流,8,0.012598425196850394,0.004590277950271989,1.0234514486938333,0.014279205978496103,0.001484628252477211,70,0.00457,297.0,143.5,282.0,308.0,254.0,256.9
阳台,10,0.015748031496062992,0.0014199723457280773,1.0428503240236957,0.016875480253211558,0.0015653877704774367,30,0.001959,234.5,307.0,245.0,280.0,222.0,257.7
天下,9,0.014173228346456693,0.0008097568245609677,1.0764149370944467,0.025868776974139144,0.0013060083280134198,125,0.008161,264.5,382.5,175.0,175.0,292.0,257.8
家贫,9,0.014173228346456693,0.003089992299858417,1.0169524662900598,0.01766301070452415,0.0014911286401522229,38,0.002481,264.5,211.0,298.0,268.0,248.0,257.9
天上,7,0.011023622047244094,0.005767654437517077,1.006568051509121,0.018488472519815204,0.001418659881579209,107,0.006986,331.5,111.0,324.0,259.0,268.0,258.7
人稀,8,0.012598425196850394,0.0013636702352269059,1.0654135908462927,0.023811331930395002,0.0012779233982806682,39,0.002546,297.0,311.0,199.0,192.0,297.0,259.2
独坐,9,0.014173228346456693,0.0014158324846618147,1.0671749668650576,0.019699225666530797,0.0012903214751594162,44,0.002873,264.5,308.0,195.0,243.0,294.0,260.9
清明,12,0.01889763779527559,0.0008892421570332099,1.0076212904094914,0.018868428742728285,0.0017553888623860494,50,0.003265,177.0,367.0,323.0,255.0,183.0,261.0
鸡鸣,10,0.015748031496062992,0.0011376338210089668,1.0292742719698318,0.021593983517311215,0.00148713216866683,46,0.003003,234.5,329.5,270.0,221.0,251.0,261.2
春光,8,0.012598425196850394,0.0015102213169726024,1.0767591901307854,0.022259654339415007,0.0011469421581998028,68,0.00444,297.0,295.0,174.0,208.0,335.0,261.8
百尺,9,0.014173228346456693,0.0007451749919272709,1.039643676292026,0.039018658307028144,0.001333909951326527,51,0.00333,264.5,393.5,250.0,116.0,285.0,261.8
君家,8,0.012598425196850394,0.0007600784917658163,1.0959350115301598,0.029186484133447693,0.0011771266767320026,33,0.002155,297.0,391.5,139.0,154.0,328.0,261.9
黄花,12,0.01889763779527559,0.002414366973844358,0.9888902278618305,0.009746940408957417,0.0019639182028497425,38,0.002481,177.0,245.0,357.0,382.0,160.0,264.2
相知,10,0.015748031496062992,0.0019473906455699345,1.0040995360043394,0.015200327928324531,0.0016424987176726098,32,0.002089,234.5,264.5,329.0,294.0,201.0,264.6
寥落,10,0.015748031496062992,0.0037258749596363544,1.0117628521116164,0.009241760656011386,0.0015993989153527685,36,0.00235,234.5,172.0,314.0,392.0,212.0,264.9
关山,10,0.015748031496062992,0.0024044313072853277,1.0227445733631966,0.010845027111812495,0.001651599526126808,45,0.002938,234.5,246.5,286.0,358.0,200.0,265.0
丹砂,10,0.015748031496062992,0.0016244814824014505,1.045350973247437,0.013875960304723859,0.0014693340419382828,25,0.001632,234.5,285.5,237.0,313.0,259.0,265.8
马嘶,10,0.015748031496062992,0.0008494994907970888,1.0545586128401772,0.01922385589018417,0.001457409054952728,73,0.004766,234.5,374.0,222.0,247.0,263.0,268.1
马蹄,8,0.012598425196850394,0.0015499639832087235,1.0566657685784187,0.020732718238978726,0.001208470416613121,62,0.004048,297.0,292.0,219.0,229.0,317.0,270.8
晚来,10,0.015748031496062992,0.001177376487245088,1.029028320108788,0.014376122456106886,0.0015453235777800295,48,0.003134,234.5,324.0,271.0,304.0,230.0,272.7
颜色,8,0.012598425196850394,0.0018405822300603591,1.0585632020969409,0.018624282659971264,0.0011981568425079368,61,0.003983,297.0,274.0,213.0,258.0,323.0,273.0
苦辛,8,0.012598425196850394,0.0051367396110186545,0.9880426840974615,0.011814547708813955,0.001523324026864364,41,0.002677,297.0,128.0,360.0,344.0,238.0,273.4
东流,8,0.012598425196850394,0.0013115079857919968,1.047659839494256,0.021882180788002355,0.0012302698126958108,78,0.005093,297.0,314.0,234.0,218.0,310.0,274.6
十里,6,0.009448818897637795,0.00549939144042326,1.028341579769104,0.018876537607885897,0.0010628539447907722,60,0.003917,367.5,121.0,275.0,253.0,357.0,274.7
鬼神,11,0.01732283464566929,0.0019871333118060557,0.988150103953391,0.009926082233307378,0.001807461275038496,30,0.001959,203.5,262.5,358.0,376.0,175.0,275.0
丹青,8,0.012598425196850394,0.00248391663975757,1.043419208700548,0.01665384347043675,0.0012022872415269593,33,0.002155,297.0,242.0,242.0,282.0,318.0,276.2
文章,9,0.014173228346456693,0.0009289848232693311,1.0284678424934897,0.022159359953051582,0.0013491300239695321,82,0.005354,264.5,357.5,274.0,211.0,281.0,277.6
双阙,9,0.014173228346456693,0.0014506073176184207,0.9929776961353081,0.01927995148081193,0.0015460631559058345,39,0.002546,264.5,304.0,348.0,246.0,229.0,278.3
黄叶,9,0.014173228346456693,0.003974266623612111,1.013707871881271,0.007905416342689053,0.0015237318465901057,54,0.003526,264.5,162.0,308.0,422.0,236.0,278.5
昔时,8,0.012598425196850394,0.001207183486922179,1.052325824436174,0.018875729112768764,0.0012685762670314486,32,0.002089,297.0,322.0,225.0,254.0,300.0,279.6
云深,8,0.012598425196850394,0.00106311632181624,1.0434841864022242,0.023859183549623183,0.001172655732050035,63,0.004113,297.0,342.0,240.0,190.0,329.0,279.6
笙歌,7,0.011023622047244094,0.0008246603243995132,1.0835836885188417,0.027680747743165063,0.001015791674211228,129,0.008423,331.5,379.0,162.0,162.0,376.0,282.1
春色,8,0.012598425196850394,0.0011326659877294518,1.0456443933092683,0.020782983266564727,0.0011872615167533194,114,0.007443,297.0,331.5,236.0,228.0,326.0,283.7
青春,7,0.011023622047244094,0.003532129461735264,1.0103076068774028,0.013713630355178157,0.001317347336156053,60,0.003917,331.5,179.0,317.0,314.0,287.0,285.7
朝朝,10,0.015748031496062992,0.0009587918229464219,0.990447072476083,0.017237304789211903,0.0015757178882697832,37,0.002416,234.5,353.0,351.0,276.0,217.0,286.3
古来,8,0.012598425196850394,0.0008693708239151494,1.0430941159821474,0.02192311679421087,0.001233371584723995,53,0.00346,297.0,371.0,243.0,215.0,309.0,287.0
有情,7,0.011023622047244094,0.0036215504607665368,0.9981465628678494,0.014334097924933842,0.0013352436301605503,87,0.00568,331.5,177.0,340.0,305.0,284.0,287.5
东山,9,0.014173228346456693,0.0025037879728756303,1.004753868720119,0.01030274483903463,0.0014974469901512018,36,0.00235,264.5,241.0,328.0,366.0,246.0,289.1
古木,9,0.014173228346456693,0.0004371693285973323,1.0371314758277024,0.02191520454381329,0.0014095240620765107,53,0.00346,264.5,437.0,260.0,216.0,269.0,289.3
梅花,8,0.012598425196850394,0.0026279838048635087,1.0202095265195859,0.0120388364287895,0.0013177876313761228,44,0.002873,297.0,234.0,290.0,340.0,286.0,289.4
登楼,8,0.012598425196850394,0.0022852033085769643,1.0342493361556624,0.012987178846785432,0.001225565766276329,56,0.003656,297.0,249.0,266.0,326.0,313.0,290.2
临风,8,0.012598425196850394,0.0025087558061551453,1.0261299681803397,0.01237633241448866,0.001226570917804373,49,0.003199,297.0,239.0,278.0,334.0,312.0,292.0
从容,8,0.012598425196850394,0.0007402071586477557,1.0195440345716689,0.028982941656191863,0.0011995958897019813,57,0.003722,297.0,395.0,291.0,157.0,321.0,292.2
