社区ID,诗语,社区内度数,全局度数,全局综合排名,社区内重要性得分,社区内排名
3,林下,27,50,601.3,28.66306336271412,4
3,物外,25,63,482.9,27.070822116380203,5
3,焚香,25,57,490.6,27.03832042397065,6
3,烟霞,25,58,515.6,26.939487975174554,7
3,石上,24,65,398.6,26.508780732563974,8
3,吟诗,24,59,498.5,26.00601805416249,9
3,夜雨,23,80,188.5,28.305039787798407,10
3,东林,23,71,308.2,26.244646333549642,11
3,山中,23,52,591.1,24.691761123329385,12
3,桃源,22,81,198.3,27.042864346949067,13
3,来往,22,76,253.4,25.94632991318074,14
3,多病,22,66,372.3,24.686005909213,15
3,残阳,21,79,199.7,26.00751126690035,16
3,世事,21,78,257.3,24.88651379712398,17
3,钓鱼,21,67,431.5,23.31749710312862,18
3,道士,21,56,536.1,22.865323633650437,19
3,草堂,21,51,583.6,22.71350239890336,20
3,近来,20,74,247.8,24.03551251008878,21
3,青苔,20,77,292.4,23.41997264021888,22
3,水声,20,76,327.0,23.058103975535168,23
3,远山,20,65,413.5,22.418379685610642,24
3,闲居,20,58,489.0,22.044989775051125,25
3,泉声,20,58,512.3,21.951981260979895,26
3,云间,19,87,123.9,27.07102502017756,27
3,流水,19,85,126.8,26.886435331230285,28
3,人间,19,79,183.7,24.443658138268916,29
3,独行,19,77,330.8,22.0229746070133,30
3,山色,19,67,425.2,21.35183443085607,31
3,从容,19,45,601.7,20.66195778627223,32
3,归去,18,76,224.9,22.44642063139173,33
3,终日,18,73,268.2,21.728560775540643,34
3,浮生,18,72,298.2,21.35345405767941,35
3,闻说,18,74,339.9,20.942041776993232,36
3,尘土,18,69,365.6,20.73522975929978,37
3,微风,18,65,428.4,20.334267040149392,38
3,竹林,18,51,599.3,19.668613382279325,39
3,翠微,18,48,623.8,19.603077909586407,40
3,水边,17,76,266.4,20.753753753753756,41
3,山路,17,77,319.4,20.130870381966186,42
3,城下,17,70,357.2,19.799552071668533,43
3,莓苔,17,67,360.0,19.77777777777778,44
3,溪水,17,71,368.5,19.71370420624152,45
3,阙下,17,62,473.8,19.11059518784297,46
3,深山,17,59,496.4,19.01450443190975,47
3,相寻,17,57,526.5,18.899335232668566,48
3,逢人,17,58,546.3,18.83049606443346,49
3,清净,17,48,603.6,18.656726308813784,50
3,潺湲,17,48,605.3,18.65207335205683,51
3,天寒,16,62,451.6,18.214348981399468,52
3,姓名,16,59,497.3,18.010858636637845,53
3,鬼神,16,56,574.8,17.739735560194852,54
3,山水,16,44,577.9,17.73040318394186,55
3,他年,16,43,637.8,17.56788962057071,56
3,逍遥,16,41,644.6,17.551349674216567,57
3,马嘶,15,73,332.2,18.01023479831427,58
3,遥知,15,67,337.0,17.967359050445104,59
3,东山,15,66,353.1,17.83205890682526,60
3,残月,15,66,385.8,17.59201658890617,61
3,雨中,15,60,422.5,17.366863905325445,62
3,高秋,15,63,462.3,17.16309755569976,63
3,池上,15,56,501.6,16.993620414673046,64
3,闭门,15,60,503.7,16.985308715505262,65
3,世人,15,59,504.5,16.982160555004956,66
3,松风,15,58,512.2,16.95236235845373,67
3,高树,15,58,513.1,16.94893782888326,68
3,登临,15,49,542.3,16.843997787202657,69
3,城中,14,77,197.3,19.06842372022301,70
3,经年,14,78,197.8,19.055611729019212,71
3,相随,14,62,379.3,16.63643553915107,72
3,月出,14,64,440.2,16.27169468423444,73
3,到处,14,63,449.3,16.22568439795237,74
3,沧海,14,47,580.5,15.722652885443583,75
3,向人,13,70,281.2,16.556187766714082,76
3,秋雨,13,63,432.2,15.313743637204997,77
3,流年,13,60,501.2,14.995211492418196,78
3,弟子,13,50,605.9,14.650437365901965,79
3,莲花,13,47,610.7,14.637465203864418,80
3,先生,13,35,641.5,14.558846453624318,81
3,永日,13,41,656.0,14.524390243902438,82
3,题诗,12,59,455.0,14.197802197802197,83
3,昔年,12,61,474.4,14.107925801011804,84
3,山阴,12,61,490.9,14.037074760643716,85
3,水清,12,57,520.9,13.919754271453254,86
3,吾道,12,42,653.1,13.531159087429184,87
3,风动,11,61,474.9,13.105706464518846,88
3,淹留,11,49,582.5,12.716738197424892,89
3,鸡鸣,11,40,647.3,12.54487872701993,90
3,半夜,10,67,361.6,12.765486725663717,91
3,太守,10,51,466.1,12.145462347135808,92
3,他日,9,60,419.8,11.38208670795617,93
3,珍重,9,42,639.4,10.563966218329684,94
3,清晨,9,35,663.2,10.507840772014475,95
